,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_RENT3,0.0401577649,0.0277071341,0.0158243232,0.0482249434,0.0597096444,0.0693328634,0.0546302254,0.0478179559,0.0614745401,0.0527770601,0.0503937966,0.0506450206,0.0282964622,0.0330821968,0.0416093745,0.0497214886,0.0138582266,0.0163725656,0.0396318821,0.0451137581,0.0174839257,0.0318455790,0.0363565717,0.0540953240,0.0353820554,0.0575785090,0.0331999435,0.0725130855,0.0635344857,0.0270695933,0.0297154033,0.0384947601,0.0359644656,0.0371682984,0.0277695936,0.0653955260,0.0685564639,0.0324250562,0.0346953707,0.0208513571,0.0371368566,0.0674516928,0.0402701236,0.0443978796,0.0462598311,0.0838690775,0.0384407452,0.0224645161,0.0675399707,0.0448140795,0.0310150370,0.0243275527,0.0361684463,0.0466394026,0.0413705112,0.0461997403,0.0600147457,0.0287885791,0.0193359500,0.0245381668,0.0490421601,0.0452856701,0.0538866683,0.0704109928,0.0376992495,0.0359750748,0.0331943451,0.0541739959,0.0756468505,0.0540654670,0.0457719032,0.0543051328,0.0449534445,0.0299060774,0.0401610216,0.0321484119,0.0601049872,0.0318868568,0.0466587545,0.0487200323,0.0309669190,0.0254096467,0.0416668968,0.0482014710,0.0509544943,0.0313270565,0.0369205133,0.0573132183,0.0234465462,0.1292268817,0.0631372212,0.0374733290,0.0257313179,0.0575837053,0.0455316452,0.0394197253,0.0435932421,0.0188388606,0.0191137014,0.0311598154,0.0327558963,0.0627605196,0.0246441267,0.0510699776,0.0333021841,0.0432378171,0.0400149432,0.0532655652,0.0283715883,0.0451638747,0.0547199991,0.0298823706,0.0382391021,0.0235537895,0.0364031865,0.0337614294,0.0311388595,0.0658259637
ACAO_RIAA3,0.0397181391,0.0280204404,0.0201498740,0.0575529278,0.0771908958,0.0718007556,0.0521860609,0.0463502749,0.0574878015,0.0461609452,0.0444561871,0.0456704948,0.0291278588,0.0290283254,0.0368878152,0.0455023383,0.0159693833,0.0203854461,0.0392009380,0.0419946267,0.0183419727,0.0312611527,0.0367772278,0.0513926419,0.0385296256,0.0537910981,0.0384132000,0.0742988875,0.0619006369,0.0242832830,0.0342715627,0.0412019212,0.0346165686,0.0429342552,0.0343168511,0.0701841767,0.0752474765,0.0300314383,0.0316364992,0.0179707833,0.0365087417,0.0792335108,0.0379604161,0.0397929504,0.0425418966,0.0903304186,0.0445325251,0.0314627811,0.0825546296,0.0388943001,0.0322115934,0.0232524189,0.0329156161,0.0426526741,0.0391833066,0.0425317521,0.0664935323,0.0310033073,0.0166897025,0.0221435219,0.0545617729,0.0488973209,0.0628498066,0.0773143110,0.0525266987,0.0324674390,0.0342813107,0.0481022420,0.0756693472,0.0510787900,0.0470060838,0.0561564570,0.0441415490,0.0282195597,0.0497403148,0.0392980187,0.0605896341,0.0372032119,0.0369527411,0.0382203516,0.0390355426,0.0351258388,0.0447417210,0.0515809520,0.0677699388,0.0301859169,0.0331443732,0.0607599215,0.0261454895,0.0631372212,0.1733744921,0.0481567753,0.0293462107,0.0519303907,0.0426992248,0.0399834746,0.0398934434,0.0259194035,0.0196214517,0.0317101729,0.0335805790,0.0723961009,0.0293307911,0.0576611609,0.0304537496,0.0427175747,0.0460630546,0.0673186998,0.0303015691,0.0452372434,0.0529808802,0.0247451359,0.0564178462,0.0235362047,0.0441329203,0.0397646015,0.0265306694,0.0722690442
ACAO_ROMI3,0.0262476394,0.0183044604,0.0157431238,0.0351774863,0.0500576152,0.0471865871,0.0398602200,0.0360774033,0.0381951265,0.0306100185,0.0275515790,0.0289967133,0.0170018769,0.0254967396,0.0246116788,0.0330710904,0.0105522295,0.0128286048,0.0326219554,0.0325804320,0.0119299420,0.0167995025,0.0262520310,0.0329265317,0.0217805474,0.0463871309,0.0352768066,0.0489846929,0.0417085047,0.0148606854,0.0227479676,0.0250373803,0.0227606643,0.0383617820,0.0233811270,0.0423013136,0.0486132024,0.0321622103,0.0367859935,0.0190593176,0.0249196762,0.0544829119,0.0339804031,0.0354452266,0.0375579898,0.0634978549,0.0290411411,0.0250853781,0.0596477666,0.0249935291,0.0268097282,0.0146592350,0.0239741517,0.0263021755,0.0235897768,0.0263995103,0.0499502503,0.0289211912,0.0117937236,0.0205342236,0.0417786643,0.0407266629,0.0406750398,0.0395156538,0.0341633266,0.0211628156,0.0238124102,0.0317749311,0.0449294638,0.0315261512,0.0366303727,0.0380861720,0.0372609339,0.0182147666,0.0282287679,0.0269735436,0.0519371039,0.0232370075,0.0279183825,0.0301208558,0.0271003056,0.0212760379,0.0346383582,0.0374827981,0.0498060760,0.0185803232,0.0207589075,0.0441214775,0.0251811543,0.0374733290,0.0481567753,0.2024803784,0.0253776164,0.0447788598,0.0288711958,0.0250170654,0.0264503406,0.0154347098,0.0178041528,0.0206542865,0.0316639307,0.0477572266,0.0211547109,0.0392674802,0.0211118236,0.0285435202,0.0380552489,0.0448160305,0.0307196503,0.0362231999,0.0464771304,0.0222898807,0.0426317954,0.0139022981,0.0295581365,0.0298069153,0.0250331366,0.0411436715
ACAO_RPMG3,0.0185715155,0.0147695481,0.0115821842,0.0232246711,0.0285662521,0.0342981866,0.0236648540,0.0231989379,0.0249871462,0.0231867337,0.0207918557,0.0208519077,0.0181770539,0.0267369620,0.0275096726,0.0246855586,0.0082642355,0.0109933812,0.0194690497,0.0191841293,0.0085465234,0.0129885648,0.0184652887,0.0276278159,0.0165138287,0.0294669651,0.0192372816,0.0324041815,0.0250225267,0.0105940112,0.0168629597,0.0131550212,0.0130091319,0.0213984631,0.0315390938,0.0301869100,0.0326482609,0.0220687023,0.0260457793,0.0194005285,0.0149535954,0.0429566094,0.0267268793,0.0267073558,0.0279319742,0.0441430680,0.0173635159,0.0284061474,0.0365239563,0.0152538709,0.0355022708,0.0116639461,0.0142279702,0.0205903530,0.0169782671,0.0200352229,0.0349559006,0.0245987291,0.0165681633,0.0281199447,0.0273833847,0.0242888752,0.0324665601,0.0271687538,0.0352693033,0.0183215347,0.0180514527,0.0249642886,0.0374925903,0.0200995339,0.0242238968,0.0213773264,0.0291540736,0.0127998842,0.0298224203,0.0273863232,0.0422811415,0.0313842077,0.0314026148,0.0303997449,0.0176439421,0.0186676753,0.0258169212,0.0260179922,0.0323028604,0.0157839514,0.0181007193,0.0295425302,0.0170925206,0.0257313179,0.0293462107,0.0253776164,0.3085535888,0.0340579677,0.0182680132,0.0087057554,0.0173395725,0.0180865386,0.0127296877,0.0186793050,0.0229102127,0.0358694715,0.0280147428,0.0261878220,0.0174008269,0.0177247186,0.0244380731,0.0314905856,0.0266761417,0.0229778418,0.0310245727,0.0250393261,0.0353092071,0.0112939683,0.0222642215,0.0231466996,0.0156805782,0.0295505956
ACAO_RSID3,0.0427798057,0.0243863546,0.0196598487,0.0435414182,0.0623893031,0.0783394981,0.0632818800,0.0535543043,0.0632605287,0.0600326395,0.0510987100,0.0523048495,0.0296555271,0.0531832248,0.0495218188,0.0554435458,0.0179659750,0.0211430782,0.0483842414,0.0503680168,0.0190808267,0.0306816193,0.0405305398,0.0510240760,0.0369404960,0.0781789747,0.0452224072,0.0894114479,0.0641001195,0.0245543532,0.0311142783,0.0391614265,0.0308231050,0.0512435186,0.0370018728,0.0882176146,0.0737117081,0.0469350347,0.0508048594,0.0418057490,0.0298329360,0.1172677073,0.0534472326,0.0609567990,0.0632090268,0.0986005316,0.0368891503,0.0299286632,0.0817027286,0.0465473282,0.0427299930,0.0231956216,0.0357248838,0.0508877447,0.0427589687,0.0490369139,0.0769791579,0.0334354731,0.0299911588,0.0417533030,0.0573052821,0.0495023789,0.0663279991,0.0609705096,0.0506882407,0.0520741469,0.0284777642,0.0469544753,0.0943688452,0.0479460077,0.0550474935,0.0509104404,0.0666827357,0.0267480454,0.0709316402,0.0662650414,0.1480624813,0.0431088394,0.0646228987,0.0673671097,0.0329505986,0.0312820116,0.0526544048,0.0548539838,0.0569508232,0.0301264851,0.0258452989,0.0590470649,0.0372696893,0.0575837053,0.0519303907,0.0447788598,0.0340579677,0.3371520387,0.0494832070,0.0428859121,0.0467475341,0.0275933414,0.0278066923,0.0320843682,0.0403859264,0.0861262105,0.0402868403,0.0489612622,0.0369257330,0.0362992578,0.0411559977,0.0513170143,0.0349119252,0.0669229211,0.0837135601,0.0462339113,0.0872939210,0.0263399285,0.0387310714,0.0510349522,0.0275257767,0.0532017383
ACAO_SANB11,0.0435786895,0.0288021285,0.0130333713,0.0334327566,0.0406537572,0.0467944102,0.0515304630,0.0454308756,0.0531128107,0.0644605416,0.0628226984,0.0656061802,0.0213345847,0.0402945185,0.0393613245,0.0528758783,0.0127338498,0.0161524056,0.0376673211,0.0441170563,0.0130640376,0.0251699094,0.0341273095,0.0432791089,0.0300283389,0.0622364147,0.0264890730,0.0563377593,0.0464350049,0.0247836305,0.0332858117,0.0255703463,0.0270519166,0.0268928457,0.0263832312,0.0495885100,0.0472769479,0.0274320473,0.0244179238,0.0213295448,0.0252847248,0.0507518739,0.0438538398,0.0500331097,0.0525097591,0.0701826164,0.0271040738,0.0175410924,0.0520530784,0.0357002449,0.0270509692,0.0212958248,0.0416636532,0.0592055364,0.0531590746,0.0628769935,0.0462337317,0.0210529977,0.0189918489,0.0220469737,0.0416735252,0.0336802448,0.0408806126,0.0506281387,0.0320706362,0.0293789477,0.0245268361,0.0415007299,0.0542922638,0.0396314957,0.0396152436,0.0369920941,0.0318402552,0.0183901492,0.0371570998,0.0349940052,0.0504355588,0.0247974271,0.0539126856,0.0529059573,0.0233641376,0.0216947853,0.0368729814,0.0371103217,0.0413588838,0.0286923939,0.0253398869,0.0469286910,0.0171885849,0.0455316452,0.0426992248,0.0288711958,0.0182680132,0.0494832070,0.0988827617,0.0773601999,0.0380584120,0.0176555189,0.0143257758,0.0239105312,0.0248795227,0.0458065936,0.0259685610,0.0374788246,0.0344117178,0.0246600043,0.0286114044,0.0339412701,0.0251905636,0.0408711824,0.0560375130,0.0379797855,0.0282840335,0.0234171184,0.0292592189,0.0272746899,0.0248148374,0.0459225619
ACAO_SANB4,0.0330825467,0.0247079308,0.0132753676,0.0287994113,0.0372005518,0.0377513211,0.0450023547,0.0396984933,0.0444235577,0.0540401576,0.0519774544,0.0548971293,0.0160086532,0.0333923265,0.0359120896,0.0457584637,0.0128728526,0.0139747953,0.0309128878,0.0354919243,0.0112098466,0.0210952529,0.0303995642,0.0381967260,0.0273751498,0.0504434979,0.0252565031,0.0496190082,0.0430547588,0.0228681495,0.0267495766,0.0214195223,0.0231712644,0.0252500355,0.0240724488,0.0416730947,0.0411922420,0.0223335391,0.0230299152,0.0093137266,0.0233352829,0.0409696012,0.0383315504,0.0419132306,0.0433123592,0.0618920488,0.0238939030,0.0173388422,0.0447398724,0.0321574901,0.0218255625,0.0169616409,0.0357953877,0.0500967829,0.0455057570,0.0522996891,0.0405784043,0.0218172793,0.0198713659,0.0194859282,0.0370925042,0.0292199223,0.0398567925,0.0466232035,0.0213744265,0.0265618958,0.0221067572,0.0343663787,0.0438076389,0.0339829039,0.0338264412,0.0338036134,0.0322056372,0.0159222811,0.0283128978,0.0288693281,0.0462323769,0.0212007020,0.0455560135,0.0443367821,0.0215339277,0.0195808276,0.0375029756,0.0304158900,0.0379040735,0.0271500006,0.0220324064,0.0408701869,0.0192287571,0.0394197253,0.0399834746,0.0250170654,0.0087057554,0.0428859121,0.0773601999,0.2054933409,0.0306208815,0.0156468205,0.0110026461,0.0210410918,0.0213154455,0.0394695964,0.0286051026,0.0324628169,0.0292349680,0.0214764596,0.0248940657,0.0306373559,0.0212821202,0.0340124004,0.0469559709,0.0326015892,0.0310074700,0.0206113831,0.0284029723,0.0278319328,0.0242171667,0.0436876993
ACAO_SBSP3,0.0329775133,0.0242240581,0.0140277983,0.0324165554,0.0406764418,0.0480016900,0.0577335413,0.0499906866,0.0471756641,0.0459889398,0.0406171047,0.0416614251,0.0209892262,0.0299330892,0.0311339606,0.0397801253,0.0119899035,0.0158530859,0.0464840502,0.0496312471,0.0161200539,0.0320793824,0.0396376737,0.0397628270,0.0529390196,0.0463298154,0.0275513588,0.0527236313,0.0431370728,0.0280382898,0.0252645329,0.0262164195,0.0331427878,0.0295551515,0.0245559150,0.0491400837,0.0474651330,0.0229614115,0.0273659056,0.0188830928,0.0269469176,0.0497952182,0.0334090818,0.0349863499,0.0393248528,0.0618615422,0.0276158452,0.0139846459,0.0480660250,0.0326417244,0.0225396865,0.0261839387,0.0300955056,0.0395132454,0.0333832554,0.0391296920,0.0463338916,0.0221137372,0.0177868344,0.0205532686,0.0462021781,0.0353128562,0.0374028993,0.0446891296,0.0290312487,0.0270327369,0.0260173682,0.0407865127,0.0485208779,0.0375122003,0.0309999696,0.0379302444,0.0297600346,0.0212418407,0.0369139657,0.0329232286,0.0505940075,0.0249241551,0.0435828336,0.0438736355,0.0243640922,0.0193894949,0.0320106170,0.0348701579,0.0361479699,0.0257997737,0.0232671094,0.0431132057,0.0197803015,0.0435932421,0.0398934434,0.0264503406,0.0173395725,0.0467475341,0.0380584120,0.0306208815,0.1038043901,0.0180942267,0.0172165248,0.0218801455,0.0258885161,0.0431101642,0.0206413427,0.0367485083,0.0309739530,0.0312994640,0.0278895613,0.0389845591,0.0221416952,0.0332786504,0.0430110533,0.0269341993,0.0294895423,0.0228352440,0.0283158455,0.0275734635,0.0225251723,0.0455989967
ACAO_SCAR3,0.0159165560,0.0110443238,0.0076080265,0.0197648567,0.0238453097,0.0248370579,0.0224412888,0.0201798087,0.0207009091,0.0217716741,0.0185716022,0.0179895185,0.0084020875,0.0211889600,0.0163288683,0.0225882305,0.0036152817,0.0106516221,0.0194275494,0.0205071997,0.0089981521,0.0111508072,0.0171690840,0.0181485850,0.0166996234,0.0269570341,0.0183558341,0.0241142922,0.0230319075,0.0096165427,0.0130432776,0.0119012982,0.0130920723,0.0151979587,0.0137566390,0.0238745782,0.0232833786,0.0144125800,0.0161177453,0.0118346922,0.0119147535,0.0301395847,0.0208355306,0.0214781605,0.0221831452,0.0343607011,0.0148575478,0.0148616625,0.0270004528,0.0134468708,0.0165349225,0.0101771100,0.0125789869,0.0162487030,0.0152272094,0.0160502761,0.0236937132,0.0139523739,0.0089282960,0.0105324266,0.0197616479,0.0266515234,0.0235642469,0.0218295396,0.0199681711,0.0154982046,0.0124127453,0.0180794374,0.0255675145,0.0179515355,0.0197754784,0.0200493421,0.0179445911,0.0100679076,0.0193902076,0.0157529315,0.0257556988,0.0137729038,0.0217206228,0.0211622150,0.0182680746,0.0131400914,0.0204348009,0.0183115530,0.0222432688,0.0115451022,0.0107653588,0.0214595467,0.0138655948,0.0188388606,0.0259194035,0.0154347098,0.0180865386,0.0275933414,0.0176555189,0.0156468205,0.0180942267,0.1070322027,0.0071888064,0.0137757711,0.0131090644,0.0210458254,0.0117439728,0.0181073558,0.0122469747,0.0147886151,0.0173766544,0.0204920164,0.0112574740,0.0202299145,0.0249611397,0.0176107820,0.0168207001,0.0094772959,0.0151488236,0.0202447536,0.0092111632,0.0215467169
ACAO_SLCE3,0.0184776340,0.0113764965,0.0221783027,0.0175777967,0.0216995192,0.0272630063,0.0185153788,0.0166383684,0.0231194995,0.0193024299,0.0150289824,0.0158605448,0.0192594900,0.0249509258,0.0234565802,0.0199590487,0.0072755320,0.0089911278,0.0175700086,0.0180918359,0.0089041461,0.0136976593,0.0151868664,0.0231863859,0.0160157008,0.0325610182,0.0205713176,0.0244367395,0.0218394700,0.0113403666,0.0157946471,0.0164623472,0.0129907175,0.0162090950,0.0184166971,0.0231616628,0.0231609207,0.0256624761,0.0254975622,0.0141397279,0.0173044856,0.0276576334,0.0230613050,0.0272007240,0.0292765286,0.0267262553,0.0159095945,0.0190274842,0.0241580936,0.0187006665,0.0195299132,0.0111776823,0.0118616020,0.0155264128,0.0129913648,0.0146299961,0.0254416803,0.0164771290,0.0182219474,0.0266662509,0.0185429952,0.0216238014,0.0200395277,0.0210947117,0.0261510197,0.0257826022,0.0124944208,0.0180761967,0.0231636453,0.0180248267,0.0224828223,0.0166311790,0.0215744957,0.0125364866,0.0224665478,0.0201649214,0.0272504636,0.0161475763,0.0210132327,0.0214012993,0.0135670100,0.0104900081,0.0210085290,0.0203450019,0.0262175869,0.0113640239,0.0126930506,0.0208502686,0.0122851710,0.0191137014,0.0196214517,0.0178041528,0.0127296877,0.0278066923,0.0143257758,0.0110026461,0.0172165248,0.0071888064,0.1115607636,0.0257865581,0.0212382431,0.0246144067,0.0146981169,0.0183201126,0.0130963074,0.0179027611,0.0201919616,0.0194756976,0.0206141958,0.0248635727,0.0282454516,0.0213180460,0.0184756205,0.0102905305,0.0202730847,0.0188565946,0.0171305483,0.0206788007
ACAO_SMTO3,0.0247995844,0.0178219396,0.0158234368,0.0284700574,0.0261404558,0.0355436287,0.0283031184,0.0238097512,0.0328658840,0.0268902133,0.0243118951,0.0256005953,0.0265263110,0.0234667663,0.0303099668,0.0267648849,0.0096548894,0.0130672419,0.0238307884,0.0269397006,0.0098611335,0.0173827048,0.0221150912,0.0422209609,0.0205391762,0.0339422646,0.0193094936,0.0346273563,0.0350141138,0.0152680175,0.0204246719,0.0239651654,0.0194977277,0.0235614061,0.0177986189,0.0316487583,0.0338451653,0.0254732509,0.0250488532,0.0122335034,0.0187239907,0.0360257323,0.0246032621,0.0272130759,0.0288397845,0.0459909168,0.0238916664,0.0182682598,0.0342757293,0.0234354868,0.0177255025,0.0138491096,0.0174460929,0.0232760686,0.0212020884,0.0230931303,0.0356243812,0.0240832142,0.0200674192,0.0196646742,0.0272274599,0.0247458696,0.0256402119,0.0320621475,0.0279649021,0.0344327670,0.0207687260,0.0271580205,0.0333771544,0.0266107398,0.0270194787,0.0249014142,0.0278796923,0.0142327534,0.0266279310,0.0249919151,0.0397714775,0.0201723832,0.0331308008,0.0329359280,0.0172830383,0.0189284807,0.0273691134,0.0247048215,0.0322630964,0.0168819093,0.0173827392,0.0288765080,0.0152998751,0.0311598154,0.0317101729,0.0206542865,0.0186793050,0.0320843682,0.0239105312,0.0210410918,0.0218801455,0.0137757711,0.0257865581,0.1064383620,0.0247442985,0.0312573022,0.0164422972,0.0246952858,0.0183473914,0.0238762958,0.0227091503,0.0263784758,0.0248645512,0.0295066642,0.0337444504,0.0207734962,0.0239843707,0.0132467992,0.0254488095,0.0212072762,0.0213063864,0.0313417678
ACAO_TASA4,0.0205658263,0.0160834943,0.0182282491,0.0275912282,0.0303170970,0.0424178345,0.0274957130,0.0238120032,0.0313221558,0.0273752307,0.0232904058,0.0239118860,0.0223515907,0.0259305412,0.0327587555,0.0264114328,0.0102753752,0.0152800211,0.0227420004,0.0250024135,0.0125739295,0.0148979431,0.0195148844,0.0330864172,0.0193571485,0.0396271825,0.0249734200,0.0373113740,0.0351343948,0.0122262505,0.0200989300,0.0255681171,0.0173218863,0.0345394612,0.0254300207,0.0354971026,0.0333254138,0.0298448273,0.0236172182,0.0155812724,0.0203101174,0.0437159699,0.0302097702,0.0351563432,0.0391212218,0.0518169429,0.0224941580,0.0192633099,0.0430525544,0.0220448187,0.0307789450,0.0120633790,0.0162058941,0.0226838828,0.0215876250,0.0216870655,0.0390702691,0.0242948589,0.0202921447,0.0206064696,0.0238805586,0.0227628887,0.0362614943,0.0300276452,0.0332582003,0.0274103900,0.0190485411,0.0247968584,0.0352835322,0.0237948406,0.0321063889,0.0254839781,0.0349563491,0.0154429918,0.0371129945,0.0336863825,0.0472089541,0.0245432740,0.0295186330,0.0302050920,0.0231069097,0.0235455271,0.0352440545,0.0270261550,0.0382938164,0.0141734193,0.0159170233,0.0364541045,0.0225468351,0.0327558963,0.0335805790,0.0316639307,0.0229102127,0.0403859264,0.0248795227,0.0213154455,0.0258885161,0.0131090644,0.0212382431,0.0247442985,0.2153434742,0.0390155791,0.0194388782,0.0270512062,0.0188903952,0.0250554278,0.0359167622,0.0330642307,0.0275098693,0.0366697970,0.0444782941,0.0250037789,0.0394485262,0.0120511921,0.0219299362,0.0229183894,0.0174353982,0.0315728015
ACAO_TCSA3,0.0451155269,0.0271444336,0.0211661125,0.0512764992,0.0810341264,0.0782373295,0.0601043879,0.0509148963,0.0641884041,0.0555915144,0.0493342273,0.0512305202,0.0313569859,0.0359920913,0.0402359672,0.0527104131,0.0140983269,0.0217488835,0.0441726173,0.0479051689,0.0182839640,0.0329081671,0.0408511120,0.0539781651,0.0405863194,0.0609366875,0.0472879697,0.0889898993,0.0659777422,0.0254700741,0.0319232658,0.0374929808,0.0354710197,0.0495675730,0.0380200224,0.0912888080,0.0832658799,0.0359753626,0.0474132618,0.0261837421,0.0356762450,0.1045308047,0.0417836684,0.0450588955,0.0493180987,0.0941499792,0.0425194965,0.0360059422,0.0995316373,0.0445212953,0.0410645469,0.0248447969,0.0384195288,0.0486478644,0.0428809155,0.0474345544,0.0754412231,0.0337972075,0.0228631877,0.0333166920,0.0592969363,0.0507273953,0.0678668231,0.0701628278,0.0566638883,0.0413688143,0.0313541398,0.0506293485,0.0901328077,0.0550143731,0.0528301060,0.0587511448,0.0656069787,0.0291212994,0.0562797472,0.0513873212,0.0938582317,0.0479208188,0.0502247020,0.0511692833,0.0335772417,0.0375839014,0.0558714811,0.0513619952,0.0712036726,0.0327356067,0.0302998700,0.0623331944,0.0340224679,0.0627605196,0.0723961009,0.0477572266,0.0358694715,0.0861262105,0.0458065936,0.0394695964,0.0431101642,0.0210458254,0.0246144067,0.0312573022,0.0390155791,0.2009656435,0.0361968874,0.0581067382,0.0335989996,0.0407344016,0.0536677496,0.0657506258,0.0351229417,0.0537282986,0.0644719047,0.0317882238,0.0724608901,0.0211304816,0.0471900743,0.0466414388,0.0277510767,0.0684493446
ACAO_TELB4,0.0207190923,0.0146974797,0.0098182017,0.0225954539,0.0331734385,0.0457020955,0.0265395341,0.0239382934,0.0296348764,0.0256443249,0.0239856824,0.0256136484,0.0166768756,0.0256126775,0.0243408738,0.0239145232,0.0058282530,0.0120004656,0.0204412368,0.0227805250,0.0077361129,0.0151717259,0.0194915911,0.0270410760,0.0201996501,0.0417861493,0.0169635180,0.0361369534,0.0255255049,0.0093667252,0.0221704839,0.0191922162,0.0150796587,0.0243864642,0.0244439782,0.0346120316,0.0329422479,0.0220973725,0.0225486462,0.0191830808,0.0204645585,0.0354061722,0.0257965881,0.0308680248,0.0299364039,0.0457840438,0.0138390138,0.0277397641,0.0375480747,0.0163607300,0.0210340973,0.0120934632,0.0164653115,0.0224976364,0.0200277431,0.0229798335,0.0328499121,0.0197104474,0.0107968007,0.0161879540,0.0274537157,0.0258448288,0.0292287145,0.0303188871,0.0379647781,0.0233783040,0.0145339800,0.0240999199,0.0378476353,0.0222484266,0.0215220867,0.0272223210,0.0273740330,0.0145695381,0.0365241029,0.0314768951,0.0376482847,0.0278833349,0.0320321073,0.0315901362,0.0124739767,0.0183506233,0.0315744239,0.0251275794,0.0305543939,0.0109409262,0.0135899344,0.0267079262,0.0155370002,0.0246441267,0.0293307911,0.0211547109,0.0280147428,0.0402868403,0.0259685610,0.0286051026,0.0206413427,0.0117439728,0.0146981169,0.0164422972,0.0194388782,0.0361968874,0.2725432975,0.0224607483,0.0160313676,0.0225386917,0.0305376722,0.0303002147,0.0224613057,0.0296000874,0.0371039880,0.0238595091,0.0298364883,0.0102776346,0.0211960136,0.0243394110,0.0157774636,0.0288271308
ACAO_TGMA3,0.0378284786,0.0226112893,0.0179641308,0.0384603744,0.0546092082,0.0509756436,0.0492417458,0.0430406913,0.0470671537,0.0458719367,0.0401502399,0.0417398257,0.0190827092,0.0295210980,0.0254294697,0.0456948039,0.0137076846,0.0147777284,0.0384807648,0.0403643245,0.0172415021,0.0251061791,0.0323044907,0.0411926299,0.0343733507,0.0485348022,0.0329319320,0.0589335867,0.0494912347,0.0210452226,0.0251912900,0.0279429484,0.0280054087,0.0359827813,0.0281724610,0.0589931441,0.0560618103,0.0305435503,0.0360931297,0.0289615950,0.0322012857,0.0580919565,0.0317714705,0.0343040915,0.0378157171,0.0748488830,0.0324150025,0.0281017191,0.0662653908,0.0313331655,0.0261417713,0.0191937646,0.0304602985,0.0386464991,0.0351931059,0.0396038219,0.0539851277,0.0262137783,0.0136215918,0.0215224333,0.0440029073,0.0500200065,0.0533605992,0.0516975876,0.0396145302,0.0268450015,0.0279141082,0.0413462226,0.0555350897,0.0431145768,0.0432156742,0.0441585130,0.0429490793,0.0212845655,0.0351136066,0.0309262770,0.0547814528,0.0356054789,0.0411477013,0.0440143468,0.0292906088,0.0264324568,0.0382010524,0.0465981195,0.0499505925,0.0260712114,0.0255127603,0.0537322239,0.0256320763,0.0510699776,0.0576611609,0.0392674802,0.0261878220,0.0489612622,0.0374788246,0.0324628169,0.0367485083,0.0181073558,0.0183201126,0.0246952858,0.0270512062,0.0581067382,0.0224607483,0.1407467718,0.0276050192,0.0312504261,0.0420038149,0.0489804686,0.0284632283,0.0370370145,0.0475551803,0.0260352852,0.0426108930,0.0199890456,0.0386476207,0.0315138299,0.0256791244,0.0548323441
