data,ibov_ret_simples,ibov_ret_log
2015-08-17,-0.00612481,-0.00614365
2015-08-18,0.00493801,0.00492586
2015-08-19,-0.01817027,-0.01833738
2015-08-20,0.00130590,0.00130505
2015-08-21,-0.01992723,-0.02012846
2015-08-24,-0.03025330,-0.03072038
2015-08-25,0.00469997,0.00468896
2015-08-26,0.03352172,0.03297212
2015-08-27,0.03643072,0.03578281
2015-08-28,-0.01176584,-0.01183560
2015-08-31,-0.01120460,-0.01126784
2015-09-01,-0.02463158,-0.02494001
2015-09-02,0.02170105,0.02146894
2015-09-03,0.01941096,0.01922497
2015-09-04,-0.01832860,-0.01849865
2015-09-08,0.00568522,0.00566913
2015-09-09,-0.00224498,-0.00224751
2015-09-10,-0.00328139,-0.00328678
2015-09-11,-0.00222540,-0.00222788
2015-09-14,0.01898708,0.01880907
2015-09-15,0.00174593,0.00174440
2015-09-16,0.02510406,0.02479413
2015-09-17,-0.00004160,-0.00004160
2015-09-18,-0.02650796,-0.02686563
2015-09-21,-0.01425797,-0.01436060
2015-09-22,-0.00698838,-0.00701291
2015-09-23,-0.01998266,-0.02018502
2015-09-24,-0.00106197,-0.00106254
2015-09-25,-0.01016737,-0.01021941
2015-09-28,-0.01951398,-0.01970689
2015-09-29,0.00398575,0.00397783
2015-09-30,0.02101703,0.02079922
2015-10-01,0.00563546,0.00561964
2015-10-02,0.03796217,0.03725934
2015-10-05,0.01200422,0.01193274
2015-10-06,0.00287932,0.00287518
2015-10-07,0.02470320,0.02440301
2015-10-08,0.00392993,0.00392223
2015-10-09,0.00472157,0.00471046
2015-10-13,-0.04004547,-0.04086936
2015-10-14,-0.01377035,-0.01386604
2015-10-15,0.00964924,0.00960298
2015-10-16,0.00158923,0.00158797
2015-10-19,0.00447137,0.00446140
2015-10-20,-0.00781414,-0.00784483
2015-10-21,-0.00107676,-0.00107734
2015-10-22,0.01586957,0.01574496
2015-10-23,-0.00367495,-0.00368171
2015-10-26,-0.00813630,-0.00816958
2015-10-27,-0.00352430,-0.00353053
2015-10-28,-0.00642179,-0.00644250
2015-10-29,-0.02380124,-0.02408907
2015-10-30,0.00526997,0.00525613
2015-11-03,0.04763259,0.04653294
2015-11-04,-0.00714972,-0.00717540
2015-11-05,0.00705637,0.00703159
2015-11-06,-0.02348213,-0.02376223
2015-11-09,-0.01542227,-0.01554243
2015-11-10,0.00025198,0.00025194
2015-11-11,0.01857853,0.01840806
2015-11-12,-0.00385509,-0.00386254
2015-11-13,-0.00781809,-0.00784881
2015-11-16,0.00709074,0.00706572
2015-11-17,0.00855831,0.00852189
2015-11-18,0.00397415,0.00396628
2015-11-19,0.01482664,0.01471780
2015-11-23,0.00023661,0.00023658
2015-11-24,0.00278109,0.00277723
2015-11-25,-0.02935848,-0.02979806
2015-11-26,0.00595306,0.00593541
2015-11-27,-0.02699550,-0.02736658
2015-11-30,-0.01640511,-0.01654116
2015-12-01,-0.00163141,-0.00163275
2015-12-02,-0.00293517,-0.00293949
2015-12-03,0.03292320,0.03239284
2015-12-04,-0.02225560,-0.02250700
2015-12-07,-0.00304360,-0.00304824
2015-12-08,-0.01723560,-0.01738586
2015-12-09,0.03745833,0.03677381
2015-12-10,-0.01035221,-0.01040617
2015-12-11,-0.00806431,-0.00809700
2015-12-14,-0.01138708,-0.01145240
2015-12-15,0.00279682,0.00279291
2015-12-16,0.00319528,0.00319018
2015-12-17,0.00545652,0.00544169
2015-12-18,-0.02984614,-0.03030060
2015-12-21,-0.01618380,-0.01631618
2015-12-22,0.00623982,0.00622043
2015-12-23,0.01254719,0.01246912
2015-12-28,-0.00569352,-0.00570979
2015-12-29,-0.00252192,-0.00252510
2015-12-30,-0.00696386,-0.00698822
2016-01-04,-0.02788768,-0.02828393
2016-01-05,0.00660378,0.00658207
2016-01-06,-0.01523315,-0.01535037
2016-01-07,-0.02581611,-0.02615519
2016-01-08,-0.00202778,-0.00202984
2016-01-11,-0.01629338,-0.01642758
2016-01-12,-0.01093028,-0.01099045
2016-01-13,-0.01440964,-0.01451447
2016-01-14,0.01426802,0.01416719
2016-01-15,-0.02356905,-0.02385125
2016-01-18,-0.01638228,-0.01651795
2016-01-19,0.00315626,0.00315129
2016-01-20,-0.01081378,-0.01087267
2016-01-21,0.00190275,0.00190094
2016-01-22,0.00832832,0.00829383
2016-01-26,-0.01403452,-0.01413394
2016-01-27,0.02343865,0.02316818
2016-01-28,0.00661423,0.00659245
2016-01-29,0.04596923,0.04494395
2016-02-01,0.00405979,0.00405158
2016-02-02,-0.04865340,-0.04987683
2016-02-03,0.02571888,0.02539371
2016-02-04,0.03114314,0.03066804
2016-02-05,-0.00562544,-0.00564132
2016-02-10,-0.00530916,-0.00532331
2016-02-11,-0.02621024,-0.02655985
2016-02-12,0.01245578,0.01237884
2016-02-15,0.00715559,0.00713011
2016-02-16,0.02132049,0.02109639
2016-02-17,0.01668275,0.01654512
2016-02-18,-0.00367949,-0.00368627
2016-02-19,0.00158567,0.00158442
2016-02-22,0.04071525,0.03990822
2016-02-23,-0.01651237,-0.01665022
2016-02-24,-0.01026294,-0.01031597
2016-02-25,-0.00467274,-0.00468369
2016-02-26,-0.00703855,-0.00706344
2016-02-29,0.02886995,0.02846107
2016-03-01,0.03103085,0.03055913
2016-03-02,0.01749000,0.01733881
2016-03-03,0.05123038,0.04996127
2016-03-04,0.04007913,0.03929680
2016-03-07,0.00328492,0.00327954
2016-03-08,-0.00292348,-0.00292776
2016-03-09,-0.00890063,-0.00894048
2016-03-10,0.01861725,0.01844607
2016-03-11,0.00136309,0.00136216
2016-03-14,-0.01553909,-0.01566109
2016-03-15,-0.03555156,-0.03619891
2016-03-16,0.01343963,0.01335012
2016-03-17,0.06595737,0.06387333
2016-03-18,-0.00194702,-0.00194891
2016-03-21,0.00702337,0.00699882
2016-03-22,-0.00315312,-0.00315810
2016-03-23,-0.02588012,-0.02622091
2016-03-24,-0.00065707,-0.00065729
2016-03-28,0.02377954,0.02350121
2016-03-29,0.00623094,0.00621161
2016-03-30,0.00183618,0.00183450
2016-03-31,-0.02329122,-0.02356675
2016-04-01,0.01011382,0.01006302
2016-04-04,-0.03523510,-0.03587083
2016-04-05,0.00560947,0.00559380
2016-04-06,-0.01951681,-0.01970978
2016-04-07,0.00866721,0.00862986
2016-04-08,0.03668741,0.03603045
2016-04-11,-0.00253415,-0.00253737
2016-04-12,0.03660665,0.03595255
2016-04-13,0.02207575,0.02183561
2016-04-14,-0.01390089,-0.01399841
2016-04-15,0.01558318,0.01546301
2016-04-18,-0.00626872,-0.00628845
2016-04-19,0.01542649,0.01530871
2016-04-20,-0.00147291,-0.00147399
2016-04-22,-0.01348215,-0.01357385
2016-04-25,-0.01977324,-0.01997135
2016-04-26,0.02353933,0.02326655
2016-04-27,0.02628512,0.02594561
2016-04-28,-0.00304381,-0.00304845
2016-04-29,-0.00739174,-0.00741920
2016-05-02,-0.00647314,-0.00649418
2016-05-03,-0.02429636,-0.02459638
2016-05-04,0.00559910,0.00558348
2016-05-05,-0.01677837,-0.01692072
2016-05-06,0.00090534,0.00090493
2016-05-09,-0.01407175,-0.01417169
2016-05-10,0.04080874,0.03999804
2016-05-11,-0.00577416,-0.00579090
2016-05-12,0.00903733,0.00899674
2016-05-13,-0.02699051,-0.02736144
2016-05-16,-0.00002664,-0.00002664
2016-05-17,-0.01859895,-0.01877409
2016-05-18,-0.00546308,-0.00547806
2016-05-19,-0.00848805,-0.00852427
2016-05-20,-0.00817413,-0.00820773
2016-05-23,-0.00789015,-0.00792144
2016-05-24,0.00029921,0.00029916
2016-05-25,0.00278994,0.00278605
2016-05-27,-0.00871736,-0.00875558
2016-05-30,-0.00177670,-0.00177828
2016-05-31,-0.01006120,-0.01011216
2016-06-01,0.01116012,0.01109831
2016-06-02,0.01784417,0.01768683
2016-06-03,0.01467810,0.01457142
2016-06-06,-0.00370786,-0.00371475
2016-06-07,0.00111140,0.00111078
2016-06-08,0.02260821,0.02235643
2016-06-09,-0.00989419,-0.00994346
2016-06-10,-0.03318390,-0.03374698
2016-06-13,0.00482860,0.00481698
2016-06-14,-0.02038832,-0.02059903
2016-06-15,0.00547707,0.00546212
2016-06-16,0.01015788,0.01010663
2016-06-17,0.00247371,0.00247066
2016-06-20,0.01606013,0.01593253
2016-06-21,0.01010225,0.01005157
2016-06-22,-0.01340538,-0.01349604
2016-06-23,0.02798273,0.02759836
2016-06-24,-0.02821093,-0.02861650
2016-06-27,-0.01715848,-0.01730739
2016-06-28,0.01545379,0.01533559
2016-06-29,0.01990419,0.01970869
2016-06-30,0.01029413,0.01024150
2016-07-01,0.01370390,0.01361086
2016-07-04,0.00642524,0.00640469
2016-07-05,-0.01381774,-0.01391409
2016-07-06,0.00114829,0.00114763
2016-07-07,0.00217430,0.00217194
2016-07-08,0.02164948,0.02141846
2016-07-11,0.01541887,0.01530120
2016-07-12,0.00549091,0.00547589
2016-07-13,0.00630119,0.00628142
2016-07-14,0.01616498,0.01603572
2016-07-15,0.00175502,0.00175348
2016-07-18,0.01630099,0.01616955
2016-07-19,0.00378601,0.00377886
2016-07-20,-0.00211683,-0.00211907
2016-07-21,0.00112128,0.00112065
2016-07-22,0.00636636,0.00634618
2016-07-25,-0.00226939,-0.00227197
2016-07-26,-0.00158195,-0.00158321
2016-07-27,0.00123435,0.00123359
2016-07-28,-0.00326686,-0.00327220
2016-07-29,0.01131326,0.01124975
2016-08-01,-0.00963981,-0.00968657
2016-08-02,-0.01045497,-0.01051001
2016-08-03,0.01628368,0.01615252
2016-08-04,0.00905760,0.00901683
2016-08-05,0.00116766,0.00116698
2016-08-08,-0.00044605,-0.00044615
2016-08-09,0.00093675,0.00093631
2016-08-10,-0.01334110,-0.01343089
2016-08-11,0.02424114,0.02395199
2016-08-12,-0.00002007,-0.00002007
2016-08-15,0.01453848,0.01443381
2016-08-16,-0.00491225,-0.00492436
2016-08-17,0.00795848,0.00792698
2016-08-18,-0.00266031,-0.00266386
2016-08-19,-0.00113393,-0.00113457
2016-08-22,-0.02229618,-0.02254849
2016-08-23,0.00413266,0.00412414
2016-08-24,-0.00520768,-0.00522129
2016-08-25,0.00007363,0.00007363
2016-08-26,-0.00010204,-0.00010205
2016-08-29,0.01549217,0.01537339
2016-08-30,-0.00059665,-0.00059683
2016-08-31,-0.01151200,-0.01157877
2016-09-01,0.00578849,0.00577180
2016-09-02,0.02369881,0.02342235
2016-09-05,-0.00083953,-0.00083989
2016-09-06,0.00945316,0.00940876
2016-09-08,0.00170000,0.00169856
2016-09-09,-0.03705577,-0.03775978
2016-09-12,0.01011022,0.01005945
2016-09-13,-0.03013240,-0.03059571
2016-09-14,0.00420075,0.00419195
2016-09-15,0.01489709,0.01478722
2016-09-16,-0.01432805,-0.01443169
2016-09-19,0.00474109,0.00472988
2016-09-20,0.00673195,0.00670939
2016-09-21,0.01138743,0.01132308
2016-09-22,0.01027915,0.01022668
2016-09-23,-0.00503711,-0.00504984
2016-09-26,-0.01096257,-0.01102310
2016-09-27,0.00566632,0.00565033
2016-09-28,0.01667075,0.01653332
2016-09-29,-0.01693517,-0.01708021
2016-09-30,0.00028243,0.00028239
2016-10-03,0.01874654,0.01857299
2016-10-04,-0.00205176,-0.00205387
2016-10-05,0.01542184,0.01530413
2016-10-06,0.00647090,0.00645006
2016-10-07,0.00766338,0.00763417
2016-10-10,0.00915332,0.00911168
2016-10-11,-0.01048334,-0.01053868
2016-10-13,0.00158533,0.00158408
2016-10-14,0.01061265,0.01055673
2016-10-17,0.01503856,0.01492660
2016-10-18,0.01732325,0.01717491
2016-10-19,-0.00433663,-0.00434606
2016-10-20,0.00523182,0.00521818
2016-10-21,0.00423307,0.00422413
2016-10-24,-0.00075170,-0.00075198
2016-10-25,-0.00302358,-0.00302816
2016-10-26,-0.00063445,-0.00063465
2016-10-27,0.00664027,0.00661832
2016-10-28,0.00090475,0.00090435
2016-10-31,0.00959264,0.00954692
2016-11-01,-0.02461474,-0.02492275
2016-11-03,-0.02489072,-0.02520573
2016-11-04,-0.00245797,-0.00246099
2016-11-07,0.03982669,0.03905406
2016-11-08,0.00165523,0.00165386
2016-11-09,-0.01401874,-0.01411794
2016-11-10,-0.03252239,-0.03306300
2016-11-11,-0.03296436,-0.03351993
2016-11-14,0.00800831,0.00797642
2016-11-16,0.01846961,0.01830112
2016-11-17,-0.01627471,-0.01640860
2016-11-18,0.00320041,0.00319530
2016-11-21,0.01848695,0.01831814
2016-11-22,0.01447840,0.01437459
2016-11-23,0.00050731,0.00050718
2016-11-24,-0.00952426,-0.00956991
2016-11-25,0.00266371,0.00266017
2016-11-28,0.02105977,0.02084108
2016-11-29,-0.02973455,-0.03018559
2016-11-30,0.01508268,0.01497007
2016-12-01,-0.03876517,-0.03953654
2016-12-02,0.01360489,0.01351318
2016-12-05,-0.00803102,-0.00806344
2016-12-06,0.02100090,0.02078342
2016-12-07,0.00533916,0.00532496
2016-12-08,-0.01201412,-0.01208687
2016-12-09,-0.00289980,-0.00290401
2016-12-12,-0.02185102,-0.02209329
2016-12-13,0.00172292,0.00172144
2016-12-14,-0.01802378,-0.01818819
2016-12-15,0.00316171,0.00315673
2016-12-16,-0.00012193,-0.00012193
2016-12-19,-0.02188853,-0.02213163
2016-12-20,0.00826286,0.00822891
2016-12-21,0.00110502,0.00110441
2016-12-22,-0.00678792,-0.00681106
2016-12-23,0.01190948,0.01183912
2016-12-26,0.01179141,0.01172243
2016-12-27,0.00130382,0.00130297
2016-12-28,0.01848384,0.01831509
2016-12-29,0.00745463,0.00742698
2017-01-02,-0.01060284,-0.01065945
2017-01-03,0.03734148,0.03666117
2017-01-04,-0.00363640,-0.00364303
2017-01-05,0.00782493,0.00779447
2017-01-06,-0.00653478,-0.00655622
2017-01-09,0.00056644,0.00056628
2017-01-10,0.00699365,0.00696930
2017-01-11,0.00506118,0.00504841
2017-01-12,0.02414348,0.02385663
2017-01-13,-0.00472872,-0.00473993
2017-01-16,0.00282413,0.00282015
2017-01-17,0.00819442,0.00816102
2017-01-18,-0.00318176,-0.00318683
2017-01-19,-0.00309760,-0.00310241
2017-01-20,0.00891810,0.00887857
2017-01-23,0.01902383,0.01884514
2017-01-24,0.00139121,0.00139024
2017-01-26,0.00532396,0.00530984
2017-01-27,-0.00236650,-0.00236930
2017-01-30,-0.02623271,-0.02658292
2017-01-31,0.00573935,0.00572294
2017-02-01,0.00255664,0.00255338
2017-02-02,-0.00397788,-0.00398581
2017-02-03,0.00581806,0.00580120
2017-02-06,-0.01479510,-0.01490564
2017-02-07,0.00321848,0.00321331
2017-02-08,0.00991466,0.00986583
2017-02-09,0.00199706,0.00199507
2017-02-10,0.01785026,0.01769281
2017-02-13,0.01275049,0.01266989
2017-02-14,-0.00380423,-0.00381148
2017-02-15,0.01892738,0.01875049
2017-02-16,-0.00237350,-0.00237632
2017-02-17,-0.00097074,-0.00097121
2017-02-20,0.01157872,0.01151220
2017-02-21,0.00757549,0.00754694
2017-02-22,-0.00669756,-0.00672009
2017-02-23,-0.01644784,-0.01658461
2017-02-24,-0.01184811,-0.01191886
2017-03-01,0.00490189,0.00488991
2017-03-02,-0.01692729,-0.01707219
2017-03-03,0.01413106,0.01403215
2017-03-06,-0.00665069,-0.00667291
2017-03-07,-0.00902966,-0.00907068
2017-03-08,-0.01558068,-0.01570333
2017-03-09,-0.00205167,-0.00205378
2017-03-10,0.00139707,0.00139609
2017-03-13,0.01327923,0.01319183
2017-03-14,-0.01273898,-0.01282081
2017-03-15,0.02373142,0.02345421
2017-03-16,-0.00682450,-0.00684790
2017-03-17,-0.02391079,-0.02420129
2017-03-20,0.01050196,0.01044720
2017-03-21,-0.02934286,-0.02978198
2017-03-22,0.00858934,0.00855266
2017-03-23,0.00014877,0.00014876
2017-03-24,0.00508399,0.00507111
2017-03-27,0.00711955,0.00709432
2017-03-28,0.00516371,0.00515043
2017-03-29,0.01373490,0.01364143
2017-03-30,-0.00400285,-0.00401088
2017-03-31,-0.00431956,-0.00432891
2017-04-03,0.00349947,0.00349336
2017-04-04,0.00854819,0.00851186
2017-04-05,-0.01511580,-0.01523121
2017-04-06,-0.00852246,-0.00855898
2017-04-07,0.00576712,0.00575055
2017-04-10,0.00087796,0.00087757
2017-04-11,-0.00448601,-0.00449611
2017-04-12,-0.00727349,-0.00730007
2017-04-13,-0.01667494,-0.01681554
2017-04-17,0.02401288,0.02372911
2017-04-18,-0.00273693,-0.00274068
2017-04-19,-0.01171888,-0.01178809
2017-04-20,0.00557746,0.00556197
2017-04-24,0.00985546,0.00980721
2017-04-25,0.01179285,0.01172386
2017-04-26,-0.00439643,-0.00440612
2017-04-27,-0.00285792,-0.00286201
2017-04-28,0.01123576,0.01117310
2017-05-02,0.02015955,0.01995904
2017-05-03,-0.00941163,-0.00945619
2017-05-04,-0.01862777,-0.01880346
2017-05-05,0.01306038,0.01297583
2017-05-08,-0.00279548,-0.00279939
2017-05-09,0.01147071,0.01140542
2017-05-10,0.01617513,0.01604571
2017-05-11,0.00278977,0.00278588
2017-05-12,0.01013258,0.01008159
2017-05-15,0.00369734,0.00369053
2017-05-16,0.00307138,0.00306667
2017-05-17,-0.01665937,-0.01679969
2017-05-18,-0.08799494,-0.09210974
2017-05-19,0.01692045,0.01677890
2017-05-22,-0.01541860,-0.01553870
2017-05-23,0.01603590,0.01590868
2017-05-24,0.00949324,0.00944846
2017-05-25,-0.00048326,-0.00048338
2017-05-26,0.01358016,0.01348878
2017-05-29,-0.00506309,-0.00507595
2017-05-30,0.00315742,0.00315244
2017-05-31,-0.01955513,-0.01974886
2017-06-01,-0.00674438,-0.00676723
2017-06-02,0.00356679,0.00356044
2017-06-05,-0.00096368,-0.00096414
2017-06-06,0.00807424,0.00804182
2017-06-07,0.00343167,0.00342580
2017-06-08,-0.00657203,-0.00659372
2017-06-09,-0.00868481,-0.00872274
2017-06-12,-0.00820311,-0.00823694
2017-06-13,0.00208686,0.00208469
2017-06-14,0.00151919,0.00151804
2017-06-16,-0.00478837,-0.00479987
2017-06-19,0.00628984,0.00627014
2017-06-20,-0.02012254,-0.02032776
2017-06-21,-0.00007257,-0.00007258
2017-06-22,0.00840117,0.00836608
2017-06-23,-0.00302062,-0.00302519
2017-06-26,0.01802262,0.01786214
2017-06-27,-0.00824306,-0.00827722
2017-06-28,0.00555342,0.00553806
2017-06-29,0.00356316,0.00355683
2017-06-30,0.01062068,0.01056468
2017-07-03,0.00603514,0.00601700
2017-07-04,-0.00075838,-0.00075867
2017-07-05,-0.00122439,-0.00122514
2017-07-06,-0.01082811,-0.01088716
2017-07-07,-0.00236800,-0.00237081
2017-07-10,0.01128102,0.01121786
2017-07-11,0.01279943,0.01271821
2017-07-12,0.01571935,0.01559708
2017-07-13,0.00528707,0.00527314
2017-07-14,0.00395576,0.00394796
2017-07-17,-0.00342104,-0.00342691
2017-07-18,0.00192218,0.00192034
2017-07-19,-0.00241423,-0.00241715
2017-07-20,-0.00371142,-0.00371832
2017-07-21,-0.00390880,-0.00391646
2017-07-24,0.00642151,0.00640098
2017-07-25,0.00872617,0.00868832
2017-07-26,-0.01000569,-0.01005609
2017-07-27,0.00410410,0.00409570
2017-07-28,0.00336625,0.00336060
2017-07-31,0.00646196,0.00644117
2017-08-01,0.00903924,0.00899863
2017-08-02,0.00931743,0.00927429
2017-08-03,-0.00534527,-0.00535961
2017-08-04,0.00180975,0.00180812
2017-08-07,0.01557102,0.01545104
2017-08-08,-0.00059936,-0.00059954
2017-08-09,-0.00335602,-0.00336166
2017-08-10,-0.01003354,-0.01008421
2017-08-11,0.00547080,0.00545589
2017-08-14,0.01374851,0.01365486
2017-08-15,0.00103186,0.00103132
2017-08-16,0.00349893,0.00349283
2017-08-17,-0.00900221,-0.00904297
2017-08-18,0.01085459,0.01079610
2017-08-21,-0.00116438,-0.00116506
2017-08-22,0.02005707,0.01985858
2017-08-23,0.00666150,0.00663941
2017-08-24,0.00929600,0.00925306
2017-08-25,-0.00083140,-0.00083175
2017-08-28,-0.00080283,-0.00080315
2017-08-29,0.00441108,0.00440138
2017-08-30,-0.00621900,-0.00623841
2017-08-31,-0.00072228,-0.00072254
2017-09-01,0.01536047,0.01524370
2017-09-04,0.00286028,0.00285619
2017-09-05,0.00030556,0.00030552
2017-09-06,0.01748475,0.01733365
2017-09-08,-0.00454365,-0.00455400
2017-09-11,0.01697290,0.01683047
2017-09-12,0.00295132,0.00294698
2017-09-13,0.00334069,0.00333512
2017-09-14,-0.00175002,-0.00175156
2017-09-15,0.01473184,0.01462438
2017-09-18,0.00308739,0.00308264
2017-09-19,-0.00021345,-0.00021347
2017-09-20,0.00039448,0.00039440
2017-09-21,-0.00526037,-0.00527426
2017-09-22,-0.00283833,-0.00284236
2017-09-25,-0.01255184,-0.01263128
2017-09-26,-0.00167577,-0.00167717
2017-09-27,-0.00702394,-0.00704872
2017-09-28,-0.00310949,-0.00311433
2017-09-29,0.00987206,0.00982365
2017-10-02,0.00089268,0.00089228
2017-10-03,0.03231705,0.03180584
2017-10-04,-0.00223376,-0.00223626
2017-10-05,0.00034051,0.00034045
2017-10-06,-0.00734571,-0.00737282
2017-10-09,-0.00431150,-0.00432082
2017-10-10,0.01545556,0.01533734
2017-10-11,-0.00308724,-0.00309201
2017-10-13,0.00430447,0.00429523
2017-10-16,-0.00127225,-0.00127306
2017-10-17,-0.00898119,-0.00902176
2017-10-18,0.00511593,0.00510288
2017-10-19,-0.00402044,-0.00402855
2017-10-20,0.00140726,0.00140627
2017-10-23,-0.01279452,-0.01287708
2017-10-24,0.01242569,0.01234912
2017-10-25,0.00420353,0.00419472
2017-10-26,-0.01010524,-0.01015664
2017-10-27,0.00104564,0.00104509
2017-10-30,-0.01547047,-0.01559139
2017-10-31,-0.00657537,-0.00659709
2017-11-01,-0.00652348,-0.00654485
2017-11-03,0.00124188,0.00124111
2017-11-06,0.00534895,0.00533470
2017-11-07,-0.02551339,-0.02584450
2017-11-08,0.02690414,0.02654859
2017-11-09,-0.01926277,-0.01945072
2017-11-10,-0.01049023,-0.01054564
2017-11-13,0.00428930,0.00428013
2017-11-14,-0.02274682,-0.02300953
2017-11-16,0.02379332,0.02351467
2017-11-17,0.01276330,0.01268254
2017-11-21,0.01575943,0.01563654
2017-11-22,-0.00101643,-0.00101694
2017-11-23,-0.00043224,-0.00043233
2017-11-24,-0.00441972,-0.00442952
2017-11-27,-0.00132758,-0.00132846
2017-11-28,0.00109102,0.00109043
2017-11-29,-0.01941294,-0.01960385
2017-11-30,-0.01003378,-0.01008445
2017-12-01,0.00407748,0.00406919
2017-12-04,0.01142637,0.01136158
2017-12-05,-0.00744286,-0.00747070
2017-12-06,0.00995476,0.00990554
2017-12-07,-0.01065794,-0.01071515
2017-12-08,0.00337134,0.00336567
2017-12-11,0.00093769,0.00093725
2017-12-12,0.01392156,0.01382554
2017-12-13,-0.01218205,-0.01225686
2017-12-14,-0.00665713,-0.00667939
2017-12-15,0.00246821,0.00246517
2017-12-18,0.00699306,0.00696872
2017-12-19,-0.00595059,-0.00596836
2017-12-20,0.00944767,0.00940332
2017-12-21,0.02407621,0.02379095
2017-12-22,0.00070674,0.00070649
2017-12-26,0.00693209,0.00690818
2017-12-27,0.00481866,0.00480709
2017-12-28,0.00433192,0.00432256
2018-01-02,0.01948847,0.01930101
2018-01-03,0.00133674,0.00133585
2018-01-04,0.00836283,0.00832805
2018-01-05,0.00539179,0.00537730
2018-01-08,0.00388345,0.00387593
2018-01-09,-0.00648790,-0.00650904
2018-01-10,-0.00840655,-0.00844208
2018-01-11,0.01489593,0.01478607
2018-01-12,-0.00020563,-0.00020565
2018-01-15,0.00508197,0.00506910
2018-01-16,0.00099546,0.00099496
2018-01-17,0.01700326,0.01686032
2018-01-18,-0.00278990,-0.00279380
2018-01-19,0.00317245,0.00316743
2018-01-22,0.00561343,0.00559773
2018-01-23,-0.01220771,-0.01228284
2018-01-24,0.03720515,0.03652974
2018-01-26,0.02211807,0.02187701
2018-01-29,-0.00973719,-0.00978491
2018-01-30,-0.00254492,-0.00254817
2018-01-31,0.00509265,0.00507973
2018-02-01,0.00686046,0.00683703
2018-02-02,-0.01700563,-0.01715188
2018-02-05,-0.02594259,-0.02628503
2018-02-06,0.02483414,0.02453079
2018-02-07,-0.01343731,-0.01352840
2018-02-08,-0.01491179,-0.01502409
2018-02-09,-0.00777395,-0.00780433
2018-02-14,0.03268458,0.03216180
2018-02-15,0.00895026,0.00891044
2018-02-16,0.00277623,0.00277238
2018-02-19,0.00317221,0.00316719
2018-02-20,0.01192614,0.01185559
2018-02-21,0.00288868,0.00288451
2018-02-22,0.00737497,0.00734791
2018-02-23,0.00699983,0.00697544
2018-02-26,0.00411716,0.00410870
2018-02-27,-0.00818230,-0.00821596
2018-02-28,-0.01819557,-0.01836315
2018-03-01,0.00028341,0.00028337
2018-03-02,0.00449239,0.00448233
2018-03-05,0.00304904,0.00304440
2018-03-06,-0.00429898,-0.00430824
2018-03-07,-0.00197856,-0.00198052
2018-03-08,-0.00583668,-0.00585378
2018-03-09,0.01631825,0.01618654
2018-03-12,0.00612494,0.00610626
2018-03-13,-0.00594450,-0.00596224
2018-03-14,-0.00385361,-0.00386106
2018-03-15,-0.01304762,-0.01313349
2018-03-16,-0.00049112,-0.00049124
2018-03-19,-0.01146743,-0.01153369
2018-03-20,0.00298809,0.00298364
2018-03-21,0.00965724,0.00961091
2018-03-22,-0.00245609,-0.00245911
2018-03-23,-0.00460894,-0.00461959
2018-03-26,0.00842254,0.00838727
2018-03-27,-0.01504092,-0.01515519
2018-03-28,0.00078847,0.00078816
2018-03-29,0.01778164,0.01762540
2018-04-02,-0.00818972,-0.00822344
2018-04-03,-0.00050764,-0.00050777
2018-04-04,-0.00311698,-0.00312185
2018-04-05,0.01007555,0.01002513
2018-04-06,-0.00456803,-0.00457849
2018-04-09,-0.01783993,-0.01800098
2018-04-10,0.01444208,0.01433879
2018-04-11,0.00869988,0.00866225
2018-04-12,0.00232200,0.00231931
2018-04-13,-0.01298074,-0.01306572
2018-04-16,-0.01746416,-0.01761846
2018-04-17,0.01477826,0.01467013
2018-04-18,0.02010236,0.01990298
2018-04-19,0.00055726,0.00055711
2018-04-20,-0.00319455,-0.00319966
2018-04-23,0.00061262,0.00061244
2018-04-24,-0.00155860,-0.00155982
2018-04-25,-0.00496893,-0.00498132
2018-04-26,0.01574248,0.01561986
2018-04-27,0.00071148,0.00071123
2018-04-30,-0.00380775,-0.00381502
2018-05-02,-0.01821287,-0.01838076
2018-05-03,-0.01489052,-0.01500250
2018-05-04,-0.00204243,-0.00204452
2018-05-07,-0.00485575,-0.00486757
2018-05-08,0.00292113,0.00291688
2018-05-09,0.01578474,0.01566146
2018-05-10,0.01893670,0.01875963
2018-05-11,-0.00746507,-0.00749307
2018-05-14,0.00014011,0.00014010
2018-05-15,-0.00119392,-0.00119463
2018-05-16,0.01652230,0.01638729
2018-05-17,-0.03368526,-0.03426568
2018-05-18,-0.00645847,-0.00647942
2018-05-21,-0.01524472,-0.01536212
2018-05-22,0.01128835,0.01122511
2018-05-23,-0.02262044,-0.02288021
2018-05-24,-0.00921238,-0.00925507
2018-05-25,-0.01528476,-0.01540277
2018-05-28,-0.04489132,-0.04593014
2018-05-29,0.00950331,0.00945844
2018-05-30,0.00896046,0.00892056
2018-06-01,0.00633377,0.00631380
2018-06-04,0.01755974,0.01740735
2018-06-05,-0.02486562,-0.02517999
2018-06-06,-0.00684353,-0.00686706
2018-06-07,-0.02976672,-0.03021874
2018-06-08,-0.01231377,-0.01239021
2018-06-11,-0.00869594,-0.00873397
2018-06-12,0.00617306,0.00615408
2018-06-13,-0.00868665,-0.00872460
2018-06-14,-0.00971893,-0.00976647
2018-06-15,-0.00928940,-0.00933282
2018-06-18,-0.01332702,-0.01341663
