,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BEES3,ACAO_BRAP3,ACAO_BRAP4,ACAO_BRKM3,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DIRR3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU3,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_PTBL3,ACAO_RADL3,ACAO_RAPT4,ACAO_RCSL4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB3,ACAO_SANB4,ACAO_SAPR4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SHUL4,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_TUPY3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_WHRL4,ACAO_YDUQ3
ACAO_LUPA3,0.0352654247,0.0178222123,0.0153060339,0.0382445816,0.0537429810,0.0528838152,0.0468803097,0.0410400779,0.0445644360,0.0412316151,0.0364171193,0.0391973052,0.0279538925,0.0214456870,0.0361209249,0.0382574368,0.0264759665,0.0340896440,0.0383789907,0.0115748243,0.0167504154,0.0305870652,0.0352544060,0.0134477029,0.0210366785,0.0259406586,0.0333839175,0.0305216569,0.0551727021,0.0336899003,0.0525507547,0.0395344259,0.0479379482,0.0168771103,0.0269507507,0.0283463475,0.0241723125,0.0444925245,0.0416005407,0.0535333779,0.0473550205,0.0349449105,0.0395502354,0.0235993111,0.0230813973,0.0665739467,0.0412951730,0.0455104771,0.0381930164,0.0479462121,0.0787533979,0.0307138074,0.0345095745,0.0575043142,0.0287851584,0.0459904479,0.0183416282,0.0245015052,0.0374675911,0.0321089023,0.0355487779,0.0556267285,0.0275443775,0.0212792874,0.0361474293,0.0419146631,0.0430182351,0.0422358832,0.0437575690,0.4207500102,0.0315674233,0.0206450511,0.0328744771,0.0538859646,0.0349499582,0.0355133983,0.0356005988,0.0545831187,0.0230710179,0.0486047263,0.0430681033,0.0587369060,0.0424105137,0.0461715138,0.0475235699,0.0308198546,0.0336941984,0.0497763850,0.0335197248,0.0414146880,0.0635183273,0.0205523898,0.0424594009,0.0169527395,0.0499725229,0.0338579492,0.0221138902,0.0376842449,0.0525057926,0.0341497293,0.0352552659,0.0506680664,0.0320578718,0.0309397993,0.0213659193,0.0252746982,0.0290196940,0.0199602236,0.0287113968,0.0261406114,0.0279537718,0.0332449633,0.0566413356,0.0379496677,0.0395987632,0.0238904551,0.0297195667,0.0402281277,0.0435725492,0.0277813063,0.0326463414,0.0491073059,0.0616529576,0.0352230275,0.0616006233,0.0150287458,0.0342233068,0.0356373317,0.0190858687,0.0189965533,0.0416913937
ACAO_MBRF3,0.0307359709,0.0211256817,0.0185927157,0.0294661766,0.0335863407,0.0465493663,0.0422306750,0.0366387440,0.0424299417,0.0387345870,0.0316298853,0.0330658484,0.0663295752,0.0114327080,0.0314592256,0.0361969994,0.0257967319,0.0368427235,0.0343083856,0.0070073275,0.0132130295,0.0280629730,0.0325794820,0.0130928711,0.0233340662,0.0266063984,0.0399012397,0.0247620370,0.0520724421,0.0249307526,0.0418941844,0.0327323474,0.0425645631,0.0180891270,0.0195548462,0.0263387006,0.0223387345,0.0243375564,0.0222549851,0.0455499110,0.0393026162,0.0259521357,0.0233333174,0.0187036867,0.0243324936,0.0537973713,0.0346157141,0.0380987461,0.0334991009,0.0405624062,0.0524136042,0.0223077544,0.0126024607,0.0425045058,0.0316092532,0.0283681757,0.0192278179,0.0214899420,0.0316864347,0.0254031434,0.0299739524,0.0397479846,0.0245584996,0.0261705202,0.0287248870,0.0301401468,0.0276879340,0.0326645455,0.0402745040,0.0315674233,0.1888176195,0.0219051420,0.0336065763,0.0465275427,0.0306909886,0.0311890626,0.0391366861,0.0323773800,0.0168589069,0.0369485555,0.0306981012,0.0584576692,0.0309651392,0.0443902378,0.0445479792,0.0186168697,0.0212778123,0.0361347369,0.0241383789,0.0311329661,0.0396722636,0.0168152545,0.0380992136,0.0188342576,0.0356513608,0.0286241580,0.0221335505,0.0359607564,0.0324545167,0.0211543926,0.0183142426,0.0520534209,0.0293672546,0.0274870476,0.0265513240,0.0205579923,0.0270219776,0.0154920361,0.0163213738,0.0257723405,0.0344190625,0.0273994804,0.0413523491,0.0233689992,0.0268343169,0.0246593241,0.0243151648,0.0237573829,0.0320511763,0.0161314428,0.0269816717,0.0373425931,0.0489655584,0.0318582254,0.0297961467,0.0181392628,0.0207950829,0.0242689813,0.0218003008,0.0143955489,0.0318638148
ACAO_MDIA3,0.0233650860,0.0206578192,0.0092840504,0.0269389472,0.0308896952,0.0396248477,0.0318638086,0.0285021530,0.0343437534,0.0299054217,0.0275701365,0.0273399454,0.0199512220,0.0096863309,0.0164778337,0.0188503981,0.0182077976,0.0206426396,0.0287226882,0.0083204600,0.0106056250,0.0245789983,0.0255203926,0.0105299103,0.0183602134,0.0235615487,0.0301459931,0.0224389172,0.0279530170,0.0199914287,0.0378281995,0.0306240964,0.0330819831,0.0145625984,0.0162921075,0.0229681425,0.0185387190,0.0215187974,0.0163680358,0.0378133305,0.0375555248,0.0177121110,0.0202540395,0.0085091217,0.0216987644,0.0350291817,0.0205933298,0.0228038687,0.0227807318,0.0239953465,0.0451019172,0.0256710811,0.0154411510,0.0400060326,0.0257463355,0.0166804058,0.0139389312,0.0208928206,0.0259497453,0.0236315840,0.0258225842,0.0347213824,0.0173762915,0.0106796810,0.0181665224,0.0279302125,0.0262560812,0.0330263915,0.0356114478,0.0206450511,0.0219051420,0.0878339370,0.0271719386,0.0361556256,0.0270247231,0.0263217415,0.0297007542,0.0205495484,0.0168995730,0.0260023432,0.0219370007,0.0344514773,0.0133335119,0.0257064711,0.0261861823,0.0175887400,0.0153789841,0.0220305055,0.0214620909,0.0294983602,0.0290371541,0.0181893033,0.0315388040,0.0208239703,0.0311215263,0.0175787237,0.0114333494,0.0331811334,0.0342676664,0.0238029326,0.0180442681,0.0284664298,0.0245170742,0.0287382401,0.0220979585,0.0199665218,0.0260070130,0.0124078049,0.0171468397,0.0124894479,0.0207604599,0.0190409596,0.0313416606,0.0145281954,0.0279029982,0.0225817550,0.0256673161,0.0221825859,0.0286037514,0.0162502049,0.0191710344,0.0219653996,0.0287420000,0.0149052886,0.0216998373,0.0140226946,0.0223446659,0.0193132443,0.0204581315,0.0118399411,0.0348455629
ACAO_MOTV3,0.0344319275,0.0259316509,0.0140167751,0.0359023354,0.0463741217,0.0489526678,0.0509277549,0.0445540876,0.0538816042,0.0508662951,0.0453623544,0.0453371837,0.0246564166,0.0133869834,0.0249812185,0.0304022529,0.0251321096,0.0323942164,0.0432708374,0.0133499591,0.0167444195,0.0402209688,0.0454500934,0.0161007707,0.0311722123,0.0374100000,0.0469322683,0.0334773788,0.0477591292,0.0306484975,0.0599723625,0.0492326475,0.0480325486,0.0291306145,0.0253673955,0.0262295457,0.0313806756,0.0312333830,0.0264659541,0.0551344446,0.0549932762,0.0257259647,0.0279511559,0.0213159894,0.0298300878,0.0529357865,0.0329422100,0.0364066157,0.0327294243,0.0393101721,0.0698113105,0.0285711670,0.0175423823,0.0574760655,0.0346225427,0.0282327958,0.0234258302,0.0335627365,0.0424149260,0.0367918540,0.0416222744,0.0510399398,0.0275509557,0.0154049586,0.0237298603,0.0471339317,0.0402217552,0.0446235003,0.0541485829,0.0328744771,0.0336065763,0.0271719386,0.1027411201,0.0569759686,0.0482431769,0.0400860438,0.0451023536,0.0372347580,0.0250529243,0.0342228027,0.0301832801,0.0492113839,0.0273505478,0.0452070210,0.0471784609,0.0236660506,0.0218184564,0.0346037939,0.0317161012,0.0415513029,0.0425247326,0.0264027697,0.0398907228,0.0278177166,0.0494367358,0.0315302227,0.0222050421,0.0541524341,0.0480830969,0.0317622844,0.0249543526,0.0469357870,0.0414842123,0.0373431817,0.0343527006,0.0279652025,0.0407702793,0.0180722417,0.0262499959,0.0180690022,0.0271472114,0.0247869891,0.0506091976,0.0240903279,0.0413297664,0.0308319676,0.0336042838,0.0366001046,0.0433312990,0.0224100331,0.0242631591,0.0344947809,0.0460845551,0.0254797302,0.0338529145,0.0243511384,0.0356266676,0.0313780468,0.0276665781,0.0124985449,0.0545895016
ACAO_MRVE3,0.0468508513,0.0315832438,0.0186724341,0.0583175113,0.0782496506,0.0865614595,0.0654866672,0.0568815931,0.0752751949,0.0609607789,0.0557957230,0.0576203183,0.0332468674,0.0205067870,0.0357455355,0.0397769333,0.0376274563,0.0503534572,0.0567281384,0.0131972188,0.0191921782,0.0437046169,0.0491018026,0.0206494016,0.0365001186,0.0436366439,0.0616872968,0.0420892299,0.0646398676,0.0419176423,0.1123160559,0.0840771723,0.0735778520,0.0290192641,0.0358769512,0.0446705736,0.0393044330,0.0463585366,0.0402856469,0.1020234507,0.1001012362,0.0371934801,0.0381796016,0.0252606038,0.0405443912,0.1147453658,0.0449119111,0.0486305240,0.0463968750,0.0533382943,0.1040719134,0.0467518842,0.0319965318,0.0979064260,0.0521855421,0.0384021147,0.0296596962,0.0389166080,0.0548905489,0.0465304991,0.0531833181,0.0778423322,0.0371195935,0.0237819070,0.0357875623,0.0585219342,0.0450897189,0.0684903623,0.0833393582,0.0538859646,0.0465275427,0.0361556256,0.0569759686,0.1957971545,0.0595702601,0.0535728008,0.0607684444,0.0546956538,0.0323020624,0.0590425508,0.0511894269,0.0971256686,0.0364566278,0.0533116006,0.0560115211,0.0383230914,0.0344134728,0.0463150334,0.0452787984,0.0608370920,0.0701754965,0.0371255280,0.0583088630,0.0352369511,0.0666825964,0.0427334697,0.0315454015,0.0756167424,0.0756392301,0.0449115814,0.0374776679,0.0943312856,0.0542706550,0.0565964869,0.0437902031,0.0332687076,0.0485015662,0.0255573384,0.0303451654,0.0231544260,0.0333638700,0.0352694890,0.0900969340,0.0378325716,0.0555129862,0.0417940324,0.0441444310,0.0485207557,0.0734196600,0.0320866672,0.0369391485,0.0582206438,0.0656198949,0.0352744145,0.0553961310,0.0270765941,0.0443084263,0.0442576130,0.0309226169,0.0189007623,0.0788262127
ACAO_MULT3,0.0344946249,0.0252767985,0.0146758344,0.0390871543,0.0519280055,0.0520141870,0.0468821828,0.0407697190,0.0534037243,0.0470402987,0.0449472475,0.0450240777,0.0200279472,0.0139321632,0.0255164048,0.0273833414,0.0254211121,0.0305867906,0.0422984295,0.0126719496,0.0148288725,0.0360055596,0.0411771621,0.0134433318,0.0308744150,0.0352020585,0.0441009258,0.0318468873,0.0425890536,0.0294980984,0.0639349165,0.0505337111,0.0480353931,0.0259866953,0.0240077197,0.0284153792,0.0315524356,0.0315928360,0.0260537391,0.0601563548,0.0603213459,0.0264911531,0.0284230573,0.0142775791,0.0316980993,0.0554642213,0.0308222245,0.0325639590,0.0307721877,0.0351003197,0.0680470298,0.0324242002,0.0218348974,0.0634239703,0.0363736037,0.0220452815,0.0214998502,0.0334976315,0.0427015846,0.0369186923,0.0421698658,0.0564153924,0.0241648604,0.0137191049,0.0187646195,0.0433940776,0.0361560929,0.0501854938,0.0603369154,0.0349499582,0.0306909886,0.0270247231,0.0482431769,0.0595702601,0.0906358289,0.0375719486,0.0434679130,0.0404021496,0.0235080840,0.0357508353,0.0309189280,0.0512449081,0.0267059556,0.0413110391,0.0427100780,0.0255955068,0.0211423468,0.0381462420,0.0337769294,0.0425424040,0.0454355136,0.0274859638,0.0400613749,0.0293563189,0.0487560531,0.0243889833,0.0190549372,0.0540439485,0.0510584602,0.0315136035,0.0200915341,0.0479269248,0.0396157220,0.0383843355,0.0339693784,0.0252250670,0.0374972701,0.0179443906,0.0235483652,0.0180176527,0.0266001485,0.0237853700,0.0549924769,0.0222395716,0.0430974168,0.0300119141,0.0347375010,0.0329304323,0.0458895444,0.0236796142,0.0231063532,0.0340657097,0.0411258109,0.0228023941,0.0403308102,0.0223568187,0.0342771343,0.0322219062,0.0232641226,0.0112843509,0.0522697816
ACAO_MYPK3,0.0397761167,0.0237138641,0.0149510310,0.0343814382,0.0487597280,0.0502365898,0.0443677857,0.0396971500,0.0463805850,0.0467614508,0.0401156593,0.0417401110,0.0251370350,0.0158335613,0.0307518957,0.0319274154,0.0320971332,0.0393949499,0.0451102556,0.0131319037,0.0154960310,0.0337462110,0.0364292833,0.0148841909,0.0239124831,0.0311041266,0.0415934327,0.0299198411,0.0530740856,0.0334267369,0.0543469859,0.0448320555,0.0493118518,0.0203844559,0.0295908287,0.0270151012,0.0239771503,0.0333412010,0.0308515284,0.0546679068,0.0485928003,0.0318074138,0.0364974793,0.0176017309,0.0269567810,0.0586190880,0.0408295891,0.0451224244,0.0401908830,0.0445430100,0.0725662246,0.0317886329,0.0243196901,0.0550571667,0.0310164267,0.0303304880,0.0180199179,0.0306726474,0.0387109882,0.0348914520,0.0391337993,0.0513877573,0.0285629495,0.0171638495,0.0268353225,0.0370580146,0.0357197319,0.0423103258,0.0459259965,0.0355133983,0.0311890626,0.0263217415,0.0400860438,0.0535728008,0.0375719486,0.1393721349,0.0375315852,0.0382310119,0.0242483811,0.0416624295,0.0341718768,0.0531419083,0.0286831507,0.0428058283,0.0433697954,0.0265043605,0.0244724244,0.0376507761,0.0387970170,0.0537128758,0.0435321336,0.0254202989,0.0433762991,0.0239940908,0.0662232469,0.0259864831,0.0255430877,0.0457536856,0.0469873749,0.0366157935,0.0242142555,0.0550255841,0.0395994764,0.0397873694,0.0338129780,0.0245893803,0.0309876313,0.0197676076,0.0276787022,0.0224738739,0.0270087247,0.0320936103,0.0528090792,0.0215135207,0.0431984739,0.0274002540,0.0279609632,0.0309259937,0.0423056533,0.0303266352,0.0269548650,0.0450169942,0.0520344497,0.0275907428,0.0342613132,0.0194079975,0.0368792991,0.0304429002,0.0284698129,0.0142033972,0.0475547759
ACAO_NATU3,0.0333278451,0.0267216679,0.0130283103,0.0463804851,0.0555084050,0.0695082253,0.0500236525,0.0446148285,0.0508378251,0.0438612908,0.0392387428,0.0392547013,0.0264279685,0.0123802314,0.0305279838,0.0341727187,0.0249934588,0.0306762553,0.0415518716,0.0138976626,0.0136892328,0.0370481682,0.0405173412,0.0159908211,0.0265646556,0.0339335548,0.0444547835,0.0297288329,0.0539448430,0.0326442243,0.0603600168,0.0483112780,0.0517896891,0.0233034414,0.0281615461,0.0312499224,0.0276399763,0.0317453396,0.0275074872,0.0577681814,0.0542915064,0.0269853196,0.0313859006,0.0179677709,0.0289168676,0.0640905202,0.0353065769,0.0390498476,0.0343217506,0.0412269644,0.0730762217,0.0336300481,0.0221990957,0.0609291854,0.0416373018,0.0271183608,0.0193389465,0.0299052332,0.0376502518,0.0321240298,0.0368041103,0.0516307821,0.0233307580,0.0185158531,0.0197443322,0.0424221881,0.0377468001,0.0447896150,0.0594066150,0.0356005988,0.0391366861,0.0297007542,0.0451023536,0.0607684444,0.0434679130,0.0375315852,0.1477726947,0.0372704784,0.0234856195,0.0399937092,0.0354486542,0.0561109943,0.0281906731,0.0392643585,0.0411465386,0.0255442756,0.0244102140,0.0336342280,0.0344468162,0.0397723914,0.0423392099,0.0244084637,0.0478032329,0.0323069836,0.0483547835,0.0276614572,0.0209009287,0.0542835189,0.0561341062,0.0380710134,0.0213688180,0.0508901776,0.0369773709,0.0396669975,0.0337901593,0.0237492376,0.0379151478,0.0200413622,0.0215791627,0.0166245597,0.0248915032,0.0254738352,0.0587277614,0.0272114862,0.0441409375,0.0271256212,0.0398487779,0.0319801578,0.0452742783,0.0253184669,0.0243557424,0.0358916845,0.0484358835,0.0301343873,0.0393921064,0.0212747657,0.0311688634,0.0336689810,0.0291644291,0.0131056904,0.0574269975
ACAO_NEXP3,0.0328449656,0.0191374151,0.0157304488,0.0350366148,0.0608633632,0.0580360768,0.0425354043,0.0360496113,0.0442524360,0.0418370240,0.0346251189,0.0357708769,0.0238034362,0.0171953883,0.0288548611,0.0318141459,0.0303843001,0.0348351156,0.0401780230,0.0140739964,0.0161673093,0.0307221656,0.0338765247,0.0151808701,0.0205823626,0.0235542712,0.0352191345,0.0273322565,0.0460248897,0.0339746797,0.0584524914,0.0438026217,0.0420693433,0.0152633235,0.0275802183,0.0235364349,0.0216589451,0.0416924613,0.0305562753,0.0582193608,0.0509007534,0.0317679063,0.0318692587,0.0301099503,0.0273708140,0.0658247809,0.0367828825,0.0405199515,0.0399610026,0.0442755066,0.0603130621,0.0284361542,0.0296925248,0.0639389468,0.0292869175,0.0409954744,0.0150581834,0.0233258739,0.0341762066,0.0304644991,0.0333452441,0.0559070688,0.0258052106,0.0181090254,0.0284872193,0.0439564765,0.0357432220,0.0687173816,0.0435078115,0.0545831187,0.0323773800,0.0205495484,0.0372347580,0.0546956538,0.0404021496,0.0382310119,0.0372704784,0.2528796228,0.0220570556,0.0474829976,0.0420370993,0.0787944417,0.0385512930,0.0371327745,0.0372241343,0.0261889929,0.0286846046,0.0449544208,0.0378573547,0.0413598700,0.0542734482,0.0179260764,0.0436297194,0.0191608656,0.0466059597,0.0440806584,0.0262565275,0.0449355527,0.0441239802,0.0372461038,0.0291424700,0.0666561954,0.0318275825,0.0301997626,0.0321928191,0.0262766347,0.0297481899,0.0179374490,0.0247363246,0.0215659089,0.0278685960,0.0349424362,0.0655808665,0.0273631379,0.0429319852,0.0261747164,0.0284482586,0.0441265951,0.0488837933,0.0216325315,0.0299471463,0.0381250028,0.0452658179,0.0288972900,0.0604825616,0.0187724304,0.0361284668,0.0392356833,0.0214271902,0.0187558025,0.0435753515
ACAO_ODPV3,0.0193367132,0.0132439303,0.0089084806,0.0233663260,0.0266965303,0.0302650205,0.0265305814,0.0222250722,0.0275595874,0.0230500366,0.0214119915,0.0215915238,0.0161083583,0.0096217912,0.0138081441,0.0164877554,0.0154660035,0.0202672687,0.0240027870,0.0077953411,0.0089313349,0.0211736764,0.0232733254,0.0090189855,0.0158598967,0.0176483461,0.0233892287,0.0171946757,0.0250867980,0.0168797123,0.0324508583,0.0262894716,0.0297279865,0.0164056577,0.0136212163,0.0177719955,0.0172611604,0.0188997957,0.0153329941,0.0325914640,0.0315981850,0.0181890837,0.0180830698,0.0089571752,0.0221870653,0.0299755959,0.0185573785,0.0204632590,0.0174475436,0.0223914493,0.0298184742,0.0192266430,0.0077694392,0.0325012209,0.0219932123,0.0139131889,0.0129801489,0.0165264964,0.0207634067,0.0186599339,0.0196952108,0.0279971000,0.0132090443,0.0117287448,0.0138937444,0.0240808308,0.0213202383,0.0282220478,0.0290715971,0.0230710179,0.0168589069,0.0168995730,0.0250529243,0.0323020624,0.0235080840,0.0242483811,0.0234856195,0.0220570556,0.0938446248,0.0196283806,0.0189294696,0.0301508690,0.0153644271,0.0194566163,0.0212170918,0.0176944349,0.0112229151,0.0185059700,0.0178885331,0.0257934519,0.0217268842,0.0168015159,0.0240572961,0.0193348180,0.0271679932,0.0089816127,0.0102537757,0.0298941746,0.0282083281,0.0182075169,0.0127947898,0.0267373994,0.0183828297,0.0181242165,0.0159159439,0.0168557673,0.0212333863,0.0100639004,0.0120208456,0.0125314969,0.0142270887,0.0154368453,0.0291097088,0.0145637393,0.0212760940,0.0164568215,0.0248735771,0.0149106897,0.0267704320,0.0141041275,0.0139707110,0.0209443567,0.0241734678,0.0126968655,0.0198780808,0.0120285793,0.0199168128,0.0183494219,0.0171467674,0.0068024554,0.0336475417
ACAO_OIBR3,0.0301958964,0.0221624116,0.0175927113,0.0325483894,0.0539556683,0.0689420001,0.0504478433,0.0450065234,0.0457911916,0.0413509759,0.0357664583,0.0374872167,0.0263654590,0.0182993161,0.0319843357,0.0357690209,0.0281441112,0.0310850801,0.0418642198,0.0105728206,0.0178500895,0.0335857105,0.0346700891,0.0165057016,0.0267932664,0.0365676696,0.0429771702,0.0245373980,0.0494599364,0.0355401442,0.0543376505,0.0465221754,0.0461311705,0.0200753196,0.0229529227,0.0331848650,0.0223866248,0.0363035525,0.0328294278,0.0581196298,0.0467407964,0.0278483691,0.0286837759,0.0271972659,0.0242471336,0.0757528201,0.0329306483,0.0377745563,0.0394319675,0.0452431312,0.0722328566,0.0281060820,0.0246490856,0.0528544121,0.0296202603,0.0433494215,0.0197159187,0.0248976943,0.0346353587,0.0308524076,0.0347895085,0.0548237429,0.0284652925,0.0176752510,0.0282417600,0.0448512050,0.0352185567,0.0484886306,0.0482698235,0.0486047263,0.0369485555,0.0260023432,0.0342228027,0.0590425508,0.0357508353,0.0416624295,0.0399937092,0.0474829976,0.0196283806,0.3773273625,0.2414530170,0.0656772722,0.0431927517,0.0446241881,0.0443160913,0.0292224184,0.0289087377,0.0382373996,0.0346131871,0.0449865977,0.0504066486,0.0221309660,0.0349541086,0.0206332819,0.0502976238,0.0437301686,0.0208129037,0.0401450372,0.0497205177,0.0282175326,0.0298105507,0.0709034087,0.0371423110,0.0356778387,0.0283016290,0.0263787946,0.0368992736,0.0193824901,0.0276860392,0.0224576060,0.0266173329,0.0370982232,0.0562573474,0.0365095660,0.0350996310,0.0381390960,0.0321950541,0.0408882995,0.0402889819,0.0252060810,0.0316742232,0.0420943964,0.0513498344,0.0307536905,0.0332482536,0.0252720602,0.0360124493,0.0387320513,0.0205031546,0.0175161319,0.0494093391
ACAO_OIBR4,0.0261845254,0.0210337633,0.0147847321,0.0247346743,0.0446383920,0.0559765276,0.0434978894,0.0396238308,0.0377226685,0.0376391782,0.0333639098,0.0348427305,0.0221944513,0.0166636124,0.0303381955,0.0341351158,0.0237210862,0.0285554904,0.0371100032,0.0118878863,0.0163860935,0.0284138487,0.0315530435,0.0146311926,0.0233939259,0.0298887579,0.0365876110,0.0223761012,0.0467782501,0.0293745324,0.0461001124,0.0399898598,0.0421142609,0.0175458563,0.0219401700,0.0253335353,0.0184605627,0.0337004641,0.0283193529,0.0496454427,0.0390564523,0.0275292308,0.0263043449,0.0196058244,0.0200592770,0.0624212243,0.0335576185,0.0365623314,0.0378159331,0.0420620323,0.0624431089,0.0251939605,0.0238592751,0.0514376029,0.0270297030,0.0396167373,0.0160657846,0.0241882882,0.0323181840,0.0294832263,0.0325137198,0.0487798972,0.0229443004,0.0180208812,0.0175173376,0.0412548740,0.0304011372,0.0444244071,0.0411294016,0.0430681033,0.0306981012,0.0219370007,0.0301832801,0.0511894269,0.0309189280,0.0341718768,0.0354486542,0.0420370993,0.0189294696,0.2414530170,0.2713550209,0.0666886248,0.0320576182,0.0404473240,0.0408836251,0.0256908796,0.0228910225,0.0382635040,0.0251313271,0.0366358903,0.0414514907,0.0194787845,0.0283090167,0.0193658534,0.0416176301,0.0424239578,0.0171649995,0.0321356165,0.0392823778,0.0269628079,0.0273754232,0.0662386673,0.0349800772,0.0334123404,0.0288578379,0.0217893091,0.0329101249,0.0157466617,0.0224196460,0.0201568955,0.0249819681,0.0336729750,0.0513668686,0.0314643671,0.0309139681,0.0345812776,0.0248563463,0.0355135333,0.0355177620,0.0219183770,0.0241104658,0.0393316322,0.0484756055,0.0301850367,0.0369309444,0.0230980004,0.0306777819,0.0308604097,0.0180388341,0.0155816280,0.0416874394
ACAO_PDGR3,0.0494621244,0.0263631119,0.0206942759,0.0414514075,0.0826200424,0.0846350025,0.0610409197,0.0530915968,0.0668446675,0.0631593335,0.0525944734,0.0563215636,0.0310483937,0.0229190021,0.0472620131,0.0503899645,0.0441356725,0.0523179135,0.0583336205,0.0172964617,0.0296601094,0.0521693504,0.0540933308,0.0225034125,0.0318857495,0.0425594913,0.0545813729,0.0413164569,0.0753857791,0.0460647860,0.0910551008,0.0695026627,0.0637165013,0.0283369367,0.0317260734,0.0390546130,0.0333666374,0.0603993256,0.0464770745,0.0925531263,0.0753814855,0.0461327027,0.0527686965,0.0375544823,0.0334710808,0.1302507510,0.0550429588,0.0572207970,0.0540397114,0.0619088272,0.0976627568,0.0419631056,0.0370111817,0.0953495804,0.0453524660,0.0502299946,0.0238365786,0.0381633117,0.0522120923,0.0463359136,0.0505585364,0.0859162259,0.0382680222,0.0286964057,0.0405822729,0.0590892095,0.0534039087,0.0699637012,0.0655252514,0.0587369060,0.0584576692,0.0344514773,0.0492113839,0.0971256686,0.0512449081,0.0531419083,0.0561109943,0.0787944417,0.0301508690,0.0656772722,0.0666886248,0.4499346093,0.0575328809,0.0623298653,0.0631034280,0.0424665107,0.0431191759,0.0607172435,0.0383674745,0.0526511183,0.0618404693,0.0284443838,0.0593345035,0.0288829633,0.0631712172,0.0640596533,0.0386401322,0.0600810649,0.0605655189,0.0519164325,0.0422643133,0.1480035512,0.0504154850,0.0514902156,0.0462139760,0.0379903977,0.0505738706,0.0257454478,0.0351370074,0.0272396176,0.0397556481,0.0471901645,0.0938208753,0.0376333003,0.0547596493,0.0330651116,0.0375014582,0.0566906446,0.0614157217,0.0318084901,0.0402728904,0.0629489470,0.0817720577,0.0449344973,0.1173280236,0.0237346567,0.0460966285,0.0598525972,0.0306119793,0.0192269192,0.0545183049
