,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BEES3,ACAO_BRAP3,ACAO_BRAP4,ACAO_BRKM3,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DIRR3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU3,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_PTBL3,ACAO_RADL3,ACAO_RAPT4,ACAO_RCSL4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB3,ACAO_SANB4,ACAO_SAPR4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SHUL4,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_TUPY3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_WHRL4,ACAO_YDUQ3
ACAO_SANB4,0.0333064480,0.0248751531,0.0133652147,0.0289943245,0.0374523236,0.0380068205,0.0453069288,0.0399671710,0.0447242145,0.0544058991,0.0523292357,0.0552686708,0.0161169991,0.0118255357,0.0298761157,0.0336183244,0.0252439369,0.0361551411,0.0460681551,0.0129599755,0.0140693761,0.0311221049,0.0357321321,0.0112857144,0.0212380247,0.0306053072,0.0384552399,0.0275604237,0.0507848975,0.0254274381,0.0499548276,0.0328545079,0.0433461516,0.0230229202,0.0269306167,0.0215644888,0.0233280866,0.0254209267,0.0242353702,0.0419551365,0.0414710294,0.0224846916,0.0231857807,0.0093767615,0.0234932152,0.0412468818,0.0385909768,0.0421968976,0.0365550847,0.0436054954,0.0623109316,0.0240556160,0.0174561908,0.0450426700,0.0323751307,0.0219732770,0.0170764366,0.0360376494,0.0504358359,0.0458137381,0.0526536512,0.0408530373,0.0219649377,0.0200058545,0.0196178081,0.0373435447,0.0294176815,0.0401265416,0.0469387474,0.0215190878,0.0267416656,0.0222563748,0.0345989689,0.0441041272,0.0342128988,0.0340553772,0.0340323949,0.0324236037,0.0160300425,0.0285045183,0.0290647145,0.0465452757,0.0213441875,0.0458643347,0.0446368516,0.0216796684,0.0197133499,0.0377567941,0.0250017095,0.0306217435,0.0381606067,0.0273337506,0.0324713080,0.0221815208,0.0411467946,0.0364053730,0.0193588965,0.0396865164,0.0402540811,0.0251863799,0.0087646756,0.0431761621,0.0778837706,0.0917653250,0.2057742910,0.0205074343,0.0308281224,0.0157527175,0.0168589052,0.0110771115,0.0211834971,0.0214597076,0.0397367250,0.0287987008,0.0326825239,0.0294328291,0.0216218113,0.0250625477,0.0308447082,0.0174039057,0.0214261567,0.0342425949,0.0472737670,0.0328222354,0.0312173273,0.0207508801,0.0285952025,0.0280202981,0.0243810675,0.0134123030,0.0439833759
ACAO_SAPR4,0.0244997503,0.0154142646,0.0088585157,0.0227667224,0.0310846302,0.0313717506,0.0356070315,0.0322990089,0.0305687005,0.0301334385,0.0269142216,0.0271548676,0.0131934507,0.0117087448,0.0160992642,0.0178555409,0.0192710090,0.0186462237,0.0307227837,0.0113440076,0.0120595450,0.0309076543,0.0335865286,0.0101005811,0.0195302562,0.0297352795,0.0270774008,0.0351612006,0.0269667597,0.0207679510,0.0367186921,0.0330710371,0.0303125233,0.0196680289,0.0137984753,0.0185250983,0.0229601840,0.0250585947,0.0208149588,0.0345203742,0.0357933490,0.0169445873,0.0170655707,0.0067963507,0.0201495653,0.0354504155,0.0232969343,0.0230799193,0.0251075601,0.0276197424,0.0405998161,0.0219290175,0.0155677552,0.0410987259,0.0217241126,0.0189719785,0.0168091265,0.0183048918,0.0240813552,0.0219770190,0.0240153692,0.0355766417,0.0158890351,0.0094692133,0.0147935685,0.0343495046,0.0258904768,0.0310352933,0.0327140945,0.0254558880,0.0207053689,0.0201096583,0.0281656801,0.0335072050,0.0254059010,0.0247656571,0.0239194916,0.0264650072,0.0169766033,0.0265678995,0.0219455127,0.0382627440,0.0197520407,0.0282333445,0.0290742155,0.0208427405,0.0173472401,0.0237352248,0.0244931217,0.0268985614,0.0305879307,0.0143242580,0.0303320165,0.0184169615,0.0303105576,0.0170491010,0.0174031124,0.0292200260,0.0327946581,0.0244822894,0.0158432740,0.0372141291,0.0237699698,0.0228357036,0.0205074343,0.1010209503,0.0341857210,0.0148692165,0.0202392236,0.0143298162,0.0176382438,0.0208992087,0.0340272239,0.0166232949,0.0298410552,0.0201128403,0.0167320619,0.0263413887,0.0298470917,0.0151418076,0.0183002895,0.0216104385,0.0276844270,0.0149715627,0.0339857791,0.0159210259,0.0231924928,0.0197302586,0.0154091995,0.0095848734,0.0316159197
ACAO_SBSP3,0.0332007038,0.0243880055,0.0141227378,0.0326359494,0.0409517382,0.0483265634,0.0581242795,0.0503290215,0.0474949470,0.0463001911,0.0408919996,0.0419433879,0.0211312804,0.0142798376,0.0266877969,0.0301356751,0.0238001519,0.0313446740,0.0400493556,0.0120710507,0.0159603789,0.0467986523,0.0499671494,0.0162291538,0.0322964944,0.0399059398,0.0400319402,0.0532973087,0.0466433736,0.0277378252,0.0530804626,0.0433925428,0.0434290227,0.0282280518,0.0254355222,0.0263938511,0.0333670968,0.0297551795,0.0247221084,0.0494726618,0.0477863751,0.0231168134,0.0275511169,0.0190108928,0.0271292932,0.0501322302,0.0336351930,0.0352231360,0.0325696639,0.0395910018,0.0622802186,0.0278027481,0.0140792934,0.0483913339,0.0328626422,0.0226922342,0.0263611505,0.0302991908,0.0397806694,0.0336091919,0.0393945202,0.0466474774,0.0222634021,0.0179072149,0.0206923723,0.0465148725,0.0355518522,0.0376560406,0.0449915838,0.0292277310,0.0272156934,0.0261934527,0.0410625542,0.0488492652,0.0377660813,0.0312097761,0.0381869547,0.0299614493,0.0213856046,0.0371637978,0.0331460517,0.0509364256,0.0250928408,0.0438778004,0.0441705704,0.0245289874,0.0195207222,0.0322272636,0.0286921709,0.0351061577,0.0363926179,0.0259743855,0.0347199567,0.0234245803,0.0434049941,0.0240661227,0.0199141738,0.0438882793,0.0401634405,0.0266293554,0.0174569260,0.0470639195,0.0383159897,0.0400674105,0.0308281224,0.0341857210,0.1033971135,0.0182166877,0.0231880380,0.0173330456,0.0220282295,0.0260637285,0.0434019320,0.0207810424,0.0369972207,0.0311835835,0.0315112975,0.0280783167,0.0392484050,0.0210750376,0.0222915493,0.0335038790,0.0433021503,0.0271164889,0.0296891263,0.0229897920,0.0285074860,0.0277600795,0.0226776218,0.0114325976,0.0459076088
ACAO_SCAR3,0.0160242786,0.0111190713,0.0076595174,0.0198986244,0.0240066938,0.0250051541,0.0225931705,0.0203163848,0.0208410120,0.0219190239,0.0186972940,0.0181112708,0.0084589525,0.0097995736,0.0185782784,0.0213323660,0.0141788281,0.0164393814,0.0227411067,0.0036397498,0.0107237119,0.0195590343,0.0206459916,0.0090590512,0.0112262754,0.0172852836,0.0182714139,0.0168126457,0.0271394782,0.0184800656,0.0242774967,0.0212237711,0.0231877865,0.0096816271,0.0131315539,0.0119818457,0.0131806789,0.0153008179,0.0138497434,0.0240361604,0.0234409595,0.0145101238,0.0162268295,0.0119147889,0.0119953921,0.0303435681,0.0209765446,0.0216235238,0.0199302708,0.0223332799,0.0345932529,0.0149581030,0.0149622456,0.0271831908,0.0135378787,0.0166468302,0.0102459883,0.0126641209,0.0163586735,0.0153302665,0.0161589037,0.0238540713,0.0140468030,0.0089887224,0.0106037096,0.0198953939,0.0268318998,0.0237237287,0.0219772810,0.0201033149,0.0156030958,0.0124967543,0.0182017983,0.0257405544,0.0180730307,0.0199093180,0.0201850352,0.0180660393,0.0101360467,0.0195214397,0.0158595466,0.0259300123,0.0138661183,0.0218676271,0.0213054400,0.0183917122,0.0132290230,0.0205731028,0.0162751298,0.0184354848,0.0223938103,0.0116232390,0.0190898651,0.0108382183,0.0216047840,0.0180508953,0.0139594365,0.0189663612,0.0260948249,0.0155391713,0.0182089476,0.0277800920,0.0177750107,0.0211912963,0.0157527175,0.0148692165,0.0182166877,0.1066467718,0.0134093483,0.0072374599,0.0138690049,0.0131977860,0.0211882627,0.0118234555,0.0182299056,0.0123298617,0.0148887038,0.0174942589,0.0206307055,0.0111626318,0.0113336641,0.0203668298,0.0251300756,0.0177299711,0.0169345419,0.0095414378,0.0152513502,0.0203817692,0.0092735040,0.0090328158,0.0216925442
ACAO_SHUL4,0.0217646164,0.0139728937,0.0137388804,0.0200828141,0.0317430310,0.0282350678,0.0284718089,0.0251452150,0.0280625103,0.0260672012,0.0226240040,0.0243531499,0.0113459197,0.0106272826,0.0212391976,0.0213384625,0.0229128582,0.0216291810,0.0263121070,0.0095417830,0.0139697258,0.0241107072,0.0266293295,0.0104425817,0.0154576863,0.0230338019,0.0246771459,0.0195946633,0.0318716277,0.0237522646,0.0332293186,0.0312366697,0.0294602481,0.0140395523,0.0144278357,0.0174774716,0.0173532973,0.0229265897,0.0203944573,0.0330784541,0.0310672750,0.0262221115,0.0254040714,0.0171662329,0.0173365354,0.0334389204,0.0257126029,0.0253774649,0.0258261438,0.0288324625,0.0455592959,0.0188584674,0.0189315098,0.0341654616,0.0191015536,0.0175520912,0.0109148094,0.0164735450,0.0214942179,0.0189836626,0.0216668825,0.0336929898,0.0208216868,0.0115934298,0.0124916205,0.0296582725,0.0285003121,0.0256836695,0.0297217597,0.0289172237,0.0164383788,0.0172697624,0.0264381774,0.0305627044,0.0237171792,0.0278771259,0.0217338599,0.0249136549,0.0121070209,0.0278845155,0.0225803684,0.0353888983,0.0266934514,0.0276623280,0.0275278578,0.0196115274,0.0175563242,0.0290951474,0.0246071253,0.0275005561,0.0320904491,0.0122792712,0.0318848864,0.0157931730,0.0370918824,0.0208999502,0.0158647867,0.0270666305,0.0350869961,0.0316440472,0.0188254076,0.0288845702,0.0214381249,0.0227937600,0.0168589052,0.0202392236,0.0231880380,0.0134093483,0.1137882339,0.0129126633,0.0179391314,0.0206341757,0.0356233818,0.0158825578,0.0285373202,0.0150551876,0.0192477308,0.0260121171,0.0311625948,0.0241111472,0.0221856738,0.0261054605,0.0301598825,0.0195389064,0.0277596618,0.0130755203,0.0275908311,0.0195452859,0.0174209875,0.0091577108,0.0323314868
ACAO_SLCE3,0.0186026899,0.0114534922,0.0223284046,0.0176967625,0.0218463807,0.0274475212,0.0186406901,0.0167509762,0.0232759713,0.0194330679,0.0151306980,0.0159678883,0.0193898374,0.0101676909,0.0225899217,0.0251197926,0.0218617939,0.0236153333,0.0200941307,0.0073247725,0.0090519794,0.0176889217,0.0182142807,0.0089644090,0.0137903645,0.0152896505,0.0233433104,0.0161240944,0.0327813898,0.0207105434,0.0246021263,0.0204418807,0.0219872787,0.0114171178,0.0159015446,0.0165737637,0.0130786381,0.0163187975,0.0185413406,0.0233184200,0.0233176728,0.0258361587,0.0256701286,0.0142354250,0.0174216016,0.0278448191,0.0232173830,0.0273848174,0.0260039520,0.0294746710,0.0269071375,0.0160172700,0.0191562615,0.0243215945,0.0188272319,0.0196620909,0.0112533323,0.0119418808,0.0156314950,0.0130792898,0.0147290113,0.0256138686,0.0165886455,0.0183452728,0.0268467270,0.0186684934,0.0217701504,0.0201751544,0.0212374799,0.0263280087,0.0259570978,0.0125789825,0.0181985356,0.0233204159,0.0181468180,0.0226349851,0.0167437382,0.0217205110,0.0126213330,0.0226186005,0.0203013967,0.0274348936,0.0162568624,0.0211554494,0.0215461424,0.0136588309,0.0105610041,0.0211507139,0.0173485642,0.0204826960,0.0263950264,0.0114409352,0.0209415741,0.0127789566,0.0209913823,0.0153743876,0.0123683166,0.0192430622,0.0197542489,0.0179246505,0.0128158417,0.0279948869,0.0144227320,0.0169560060,0.0110771115,0.0143298162,0.0173330456,0.0072374599,0.0129126633,0.1112059819,0.0259610805,0.0213819827,0.0247809960,0.0147975932,0.0184441024,0.0131849427,0.0180239263,0.0203286200,0.0196075083,0.0165984584,0.0207537119,0.0250318484,0.0284366157,0.0214623256,0.0186006627,0.0103601764,0.0204102921,0.0189842153,0.0172464871,0.0058665604,0.0208187540
ACAO_SMTO3,0.0249674270,0.0179425577,0.0159305292,0.0286627416,0.0263173733,0.0357841865,0.0284946727,0.0239708946,0.0330883189,0.0270722052,0.0244764370,0.0257738590,0.0267058399,0.0125924373,0.0208078672,0.0236255884,0.0250924559,0.0305151034,0.0269460285,0.0097202333,0.0131556805,0.0239920742,0.0271220274,0.0099278732,0.0175003503,0.0222647652,0.0425067106,0.0206781845,0.0341719844,0.0194401795,0.0348617128,0.0264981869,0.0352510878,0.0153713508,0.0205629052,0.0241273606,0.0196296875,0.0237208687,0.0179190792,0.0318629558,0.0340742279,0.0256456528,0.0252183828,0.0123162993,0.0188507139,0.0362695529,0.0247697760,0.0273972528,0.0268558271,0.0290349709,0.0463021815,0.0240533642,0.0183918986,0.0345077060,0.0235940972,0.0178454680,0.0139428398,0.0175641674,0.0234336000,0.0213455833,0.0232494236,0.0358654855,0.0242462084,0.0202032347,0.0197977639,0.0274117342,0.0249133486,0.0258137438,0.0322791428,0.0281541674,0.0346658066,0.0209092879,0.0273418249,0.0336030496,0.0267908402,0.0272023454,0.0250699459,0.0280683810,0.0143290801,0.0268081478,0.0251610594,0.0400406492,0.0203089090,0.0333550287,0.0331588370,0.0174000092,0.0190565879,0.0275543465,0.0230469182,0.0248720227,0.0324814517,0.0169961654,0.0261931019,0.0175003849,0.0290719430,0.0122451854,0.0154034240,0.0313707037,0.0319247860,0.0207940739,0.0188057257,0.0323015139,0.0240723567,0.0247467825,0.0211834971,0.0176382438,0.0220282295,0.0138690049,0.0179391314,0.0259610805,0.1060489120,0.0249117668,0.0314688504,0.0165535780,0.0248624224,0.0184715658,0.0240378896,0.0228628449,0.0265570042,0.0170827262,0.0250328335,0.0297063641,0.0339728314,0.0209140903,0.0241466960,0.0133364530,0.0256210460,0.0213508061,0.0214505872,0.0088957010,0.0315538876
ACAO_TASA4,0.0207050149,0.0161923467,0.0183516171,0.0277779645,0.0305222819,0.0427049167,0.0276818028,0.0239731618,0.0315341429,0.0275605051,0.0234480343,0.0240737207,0.0225028653,0.0157060676,0.0280252575,0.0261060380,0.0270878375,0.0329804654,0.0265901843,0.0103449185,0.0153834356,0.0228959174,0.0251716288,0.0126590293,0.0149987717,0.0196469604,0.0333103447,0.0194881568,0.0398953777,0.0251424391,0.0375638958,0.0308225632,0.0353721829,0.0123089973,0.0202349588,0.0257411610,0.0174391201,0.0347732229,0.0256021300,0.0357373456,0.0335509588,0.0300468159,0.0237770586,0.0156867258,0.0204475755,0.0440118378,0.0304142287,0.0353942799,0.0352263403,0.0393859927,0.0521676379,0.0226463975,0.0193936832,0.0433439323,0.0221940172,0.0309872556,0.0121450235,0.0163155749,0.0228374064,0.0217337292,0.0218338426,0.0393346950,0.0244592855,0.0204294811,0.0207459333,0.0240421813,0.0229169470,0.0365069106,0.0302308710,0.0334832904,0.0275959024,0.0191774609,0.0249646825,0.0355223297,0.0239558831,0.0323236837,0.0256564526,0.0351929323,0.0155475093,0.0373641737,0.0339143705,0.0475284623,0.0247093819,0.0297184139,0.0304095188,0.0232632963,0.0237048823,0.0354825849,0.0229951559,0.0272090669,0.0385529873,0.0142693445,0.0351659058,0.0160247491,0.0367008244,0.0435784160,0.0226994311,0.0329775868,0.0338078509,0.0318782309,0.0230652681,0.0406592567,0.0250479063,0.0279555640,0.0214597076,0.0208992087,0.0260637285,0.0131977860,0.0206341757,0.0213819827,0.0249117668,0.2156910896,0.0392796349,0.0195704397,0.0272342877,0.0190182446,0.0252250019,0.0361598454,0.0332880080,0.0183673723,0.0276960549,0.0369179767,0.0447793214,0.0251730035,0.0397155122,0.0121327540,0.0220783571,0.0230735001,0.0175534002,0.0114845929,0.0317864849
ACAO_TCSA3,0.0454208669,0.0273281460,0.0213093638,0.0516235364,0.0815825620,0.0787668365,0.0605111719,0.0512594862,0.0646228286,0.0559677554,0.0496681193,0.0515772463,0.0315692087,0.0200430030,0.0332364272,0.0362356843,0.0351941915,0.0405082825,0.0530671550,0.0141937438,0.0218960790,0.0444715757,0.0482293891,0.0184077092,0.0331308882,0.0411275906,0.0543434871,0.0408610059,0.0613491045,0.0476080128,0.0895921793,0.0708084185,0.0664242769,0.0256424545,0.0321393211,0.0377467318,0.0357110861,0.0499030443,0.0382773404,0.0919066468,0.0838294199,0.0362188423,0.0477341528,0.0263609526,0.0359177004,0.1052382649,0.0420664585,0.0453638522,0.0455978442,0.0496518815,0.0947871824,0.0428072667,0.0362496289,0.1002052633,0.0448226136,0.0413424701,0.0250129454,0.0386795506,0.0489771112,0.0431711317,0.0477555895,0.0759518062,0.0340259456,0.0230179248,0.0335421780,0.0596982555,0.0510707162,0.0683261430,0.0706376869,0.0570473872,0.0416487967,0.0315663433,0.0509720058,0.0907428228,0.0553867081,0.0531876580,0.0591487702,0.0660510040,0.0293183911,0.0566606462,0.0517351084,0.0944934604,0.0482451449,0.0505646207,0.0515155949,0.0338044910,0.0378382677,0.0562496169,0.0419258998,0.0517096111,0.0716855761,0.0329571600,0.0625825233,0.0305049382,0.0627550629,0.0421287482,0.0342527306,0.0631852802,0.0728860748,0.0480804455,0.0361122346,0.0867091091,0.0461166108,0.0462046501,0.0397367250,0.0340272239,0.0434019320,0.0211882627,0.0356233818,0.0247809960,0.0314688504,0.0392796349,0.2012159502,0.0364418664,0.0585000022,0.0338263963,0.0410100903,0.0540309707,0.0661956233,0.0287431823,0.0353606523,0.0540919295,0.0649082478,0.0320033652,0.0729513024,0.0212734918,0.0475094548,0.0469571061,0.0279388948,0.0163283813,0.0689126070
ACAO_TELB4,0.0208593182,0.0147969517,0.0098846509,0.0227483790,0.0333979550,0.0460114054,0.0267191526,0.0241003068,0.0298354440,0.0258178846,0.0241480165,0.0257870005,0.0167897440,0.0094839391,0.0241956741,0.0257860230,0.0162981069,0.0245056118,0.0240763757,0.0058676983,0.0120816842,0.0205795823,0.0229347026,0.0077884705,0.0152744075,0.0196235094,0.0272240889,0.0203363605,0.0420689563,0.0170783264,0.0363815268,0.0253817127,0.0256982605,0.0094301189,0.0223205329,0.0193221083,0.0151817172,0.0245515108,0.0246094140,0.0348462844,0.0331651996,0.0222469266,0.0227012545,0.0193129111,0.0206030617,0.0356457997,0.0259711783,0.0310769383,0.0279948288,0.0301390123,0.0460939083,0.0139326757,0.0279275056,0.0378021985,0.0164714587,0.0211764552,0.0121753113,0.0165767480,0.0226498995,0.0201632901,0.0231353601,0.0330722389,0.0198438469,0.0108698730,0.0162975134,0.0276395214,0.0260197456,0.0294265333,0.0305240841,0.0382217221,0.0235365274,0.0146323454,0.0242630271,0.0381037865,0.0223990031,0.0216677473,0.0274065605,0.0275592994,0.0146681442,0.0367712965,0.0316899295,0.0379030867,0.0280720481,0.0322488993,0.0318039370,0.0125584000,0.0184748196,0.0317881183,0.0190714747,0.0252976418,0.0307611847,0.0110149740,0.0268338548,0.0136819105,0.0268886844,0.0319001051,0.0156421539,0.0248109172,0.0295293007,0.0212978851,0.0282043454,0.0405594999,0.0261443151,0.0314254202,0.0287987008,0.0166232949,0.0207810424,0.0118234555,0.0158825578,0.0147975932,0.0165535780,0.0195704397,0.0364418664,0.2732780389,0.0226127618,0.0161398672,0.0226912327,0.0307443499,0.0305052853,0.0153918033,0.0226133228,0.0298004195,0.0373551063,0.0240209893,0.0300384204,0.0103471932,0.0213394674,0.0245041391,0.0158842449,0.0136289068,0.0290222316
ACAO_TGMA3,0.0380845002,0.0227643215,0.0180857113,0.0387206726,0.0549788011,0.0513206447,0.0495750119,0.0433319889,0.0473857022,0.0461823961,0.0404219751,0.0420223192,0.0192118601,0.0146042090,0.0276395765,0.0297208956,0.0229536910,0.0256015753,0.0460040645,0.0138004577,0.0148777435,0.0387412010,0.0406375086,0.0173581919,0.0252760967,0.0325231261,0.0414714199,0.0346059881,0.0488632838,0.0331548140,0.0593324467,0.0506791703,0.0498261894,0.0211876558,0.0253617836,0.0281320651,0.0281949481,0.0362263112,0.0283631310,0.0593924072,0.0564412343,0.0307502678,0.0363374065,0.0291576058,0.0324192227,0.0584851204,0.0319864985,0.0345362602,0.0349167016,0.0380716523,0.0753554572,0.0326343859,0.0282919103,0.0667138722,0.0315452271,0.0263186977,0.0193236672,0.0306664525,0.0389080570,0.0354312914,0.0398718590,0.0543504968,0.0263911921,0.0137137822,0.0216680962,0.0443007172,0.0503585398,0.0537217416,0.0520474747,0.0398826397,0.0270266873,0.0281030298,0.0416260521,0.0559109489,0.0434063745,0.0435081561,0.0444573760,0.0432397569,0.0214286185,0.0353512540,0.0311355848,0.0551522114,0.0358464553,0.0414261873,0.0443122341,0.0294888465,0.0266113506,0.0384595956,0.0373732223,0.0469134937,0.0502886561,0.0262476603,0.0487203499,0.0256854297,0.0540958813,0.0278148549,0.0258055531,0.0514156171,0.0580514092,0.0395332408,0.0263650601,0.0492926300,0.0377324797,0.0389822063,0.0326825239,0.0298410552,0.0369972207,0.0182299056,0.0285373202,0.0184441024,0.0248624224,0.0272342877,0.0585000022,0.0226127618,0.1405895198,0.0277918489,0.0314619277,0.0422880950,0.0493119663,0.0276621385,0.0286558663,0.0372876795,0.0478770318,0.0262114909,0.0428992817,0.0201243307,0.0389091862,0.0317271142,0.0258529197,0.0155300058,0.0552034471
ACAO_TIMS3,0.0254692137,0.0214885753,0.0082160442,0.0242432257,0.0307188583,0.0384432059,0.0356282088,0.0314042906,0.0358412562,0.0359645158,0.0325281334,0.0339842484,0.0173508809,0.0126330290,0.0255467056,0.0291565325,0.0190735241,0.0281794511,0.0333366287,0.0081743107,0.0110556693,0.0290310883,0.0328200188,0.0124580317,0.0225464009,0.0292955412,0.0324200814,0.0244012795,0.0381096962,0.0241130356,0.0414304124,0.0324525187,0.0352555232,0.0206786936,0.0256047799,0.0218485534,0.0217729433,0.0224875975,0.0196579354,0.0370054437,0.0370488163,0.0187000075,0.0197715394,0.0145506262,0.0229994001,0.0395223985,0.0277946900,0.0324980544,0.0295838397,0.0342383153,0.0482542519,0.0245480094,0.0182175539,0.0392847467,0.0254573668,0.0212276238,0.0178729197,0.0236081877,0.0321351871,0.0280719843,0.0325621756,0.0373085269,0.0184007921,0.0179813537,0.0173646016,0.0302498366,0.0262055897,0.0306344292,0.0380445309,0.0240617215,0.0248361024,0.0227436396,0.0310529965,0.0420936464,0.0302270641,0.0275966815,0.0273200799,0.0263623583,0.0165747975,0.0384125083,0.0348291846,0.0333021494,0.0205460844,0.0354712959,0.0348952233,0.0173337301,0.0147327711,0.0272657780,0.0237608625,0.0286308590,0.0321710353,0.0208518501,0.0256910129,0.0214807387,0.0350582441,0.0347111510,0.0159442555,0.0335275719,0.0306598593,0.0212547076,0.0175185950,0.0371756448,0.0346446149,0.0356413342,0.0294328291,0.0201128403,0.0311835835,0.0123298617,0.0150551876,0.0131849427,0.0184715658,0.0190182446,0.0338263963,0.0161398672,0.0277918489,0.0910773696,0.0243056631,0.0192944586,0.0280967503,0.0133043414,0.0212177482,0.0292273240,0.0360512607,0.0276369679,0.0234874204,0.0343525854,0.0220768157,0.0174359352,0.0203760423,0.0126789551,0.0342223942
ACAO_TOTS3,0.0276201392,0.0202917323,0.0129860078,0.0363197222,0.0413968668,0.0503663792,0.0372484106,0.0330709870,0.0423926688,0.0296692347,0.0281317405,0.0277119572,0.0221321439,0.0104109840,0.0198789511,0.0225282792,0.0208595553,0.0262845058,0.0306029723,0.0112393017,0.0130047296,0.0260888804,0.0289577685,0.0134188871,0.0227224775,0.0247945604,0.0355411746,0.0259787634,0.0332580171,0.0267928782,0.0460150852,0.0397406269,0.0392573752,0.0202001873,0.0231703846,0.0315088523,0.0250660445,0.0279692625,0.0190962999,0.0397736186,0.0443285688,0.0250728858,0.0251421442,0.0137221444,0.0269775919,0.0440709115,0.0234128198,0.0253524284,0.0225988219,0.0279156477,0.0522579327,0.0288014014,0.0135592452,0.0446518646,0.0295105903,0.0261451305,0.0164681065,0.0241338068,0.0281878451,0.0236430498,0.0260201826,0.0403663182,0.0235067839,0.0172539577,0.0219932474,0.0313121695,0.0279861550,0.0405496125,0.0426881110,0.0299326209,0.0244894758,0.0258513205,0.0338451869,0.0444608945,0.0349865280,0.0281614103,0.0401344467,0.0286521990,0.0250518914,0.0324258546,0.0250345370,0.0377702994,0.0287278340,0.0276666991,0.0287623035,0.0234718667,0.0209875050,0.0286385261,0.0291979289,0.0332238837,0.0392295545,0.0230758296,0.0386960986,0.0288777537,0.0341271283,0.0246432492,0.0168908285,0.0435304489,0.0430066855,0.0287367016,0.0178446788,0.0365449297,0.0248269022,0.0297253344,0.0216218113,0.0167320619,0.0315112975,0.0148887038,0.0192477308,0.0180239263,0.0240378896,0.0252250019,0.0410100903,0.0226912327,0.0314619277,0.0243056631,0.1135641355,0.0299414830,0.0343016546,0.0190822735,0.0203115466,0.0273159285,0.0292289453,0.0187384570,0.0308568547,0.0169309543,0.0274033586,0.0257118918,0.0272131140,0.0133397251,0.0435532247
